layers,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(75, 'lin'), (75, 'lin')]",NearMiss,0.72155714348746225,0.71186441153887081,0.862493724094381,0.929384805217698,0.7956026429710641,0.204397357028936,0.07061519478230213,0.7599153886832363,0.7720665299612669,0.09305080884028251,0.05758857747223691,0.05758857747223691,0.027759075164794922
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",RandomUnderSampler,0.48600865892692952,0.48315843556531429,0.739536139035151,0.6731711616428697,0.8059011164274322,0.1940988835725678,0.3268288383571302,0.13139432399083378,0.2376395534290271,0.038323080428343585,0.03587167283624185,0.03587167283624185,0.17086942990620932
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",NearMiss,0.56118871107486845,0.55990204451634706,0.7779939789862137,0.7229508196721312,0.8330371383002962,0.16696286169970379,0.27704918032786885,0.1932839767318879,0.33619275461380727,0.03388015493278652,0.05319936541512427,0.05319936541512427,0.09622828165690105
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",NeighbourhoodCleaningRule,0.70883215342411887,0.6993418224278557,0.8561323414540872,0.9218226687819498,0.7904420141262247,0.20955798587377536,0.07817733121805041,0.8543627710206239,0.7373547505126453,0.16604010025062657,0.05757095011457783,0.05757095011457783,0.03434872627258301
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",NearMiss,0.67930478451699638,0.67824688466771255,0.8411295744529346,0.8511017098536929,0.8311574390521758,0.1688425609478241,0.14889829014630707,0.6753216992772783,0.7198564593301436,0.0974481658692185,0.06744227040366649,0.06744227040366649,0.056009769439697266
"[(75, 'tanh'), (75, 'tanh')]",NeighbourhoodCleaningRule,0.68622092791304201,0.67721352857265826,0.8447447069430704,0.9087079146835889,0.7807814992025519,0.21921850079744817,0.09129208531641109,0.8153181738057466,0.6825131009341536,0.1512531328320802,0.06090252071214525,0.06090252071214525,0.06297445297241211
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",TomekLinks,0.45937740708492431,0.45071213466881693,0.7213853584974407,0.6081614665961572,0.834609250398724,0.16539074960127595,0.3918385334038428,0.10973030142781597,0.22462975620870354,0.020038733196627936,0.040208002820377224,0.040208002820377224,0.04614885648091634
"[(75, 'sigm'), (75, 'sigm')]",NeighbourhoodCleaningRule,0.7004215949234357,0.69151680576035679,0.851941744414399,0.9152300370174511,0.7886534518113466,0.21134654818865342,0.08476996298254892,0.8359774369821964,0.7086124401913875,0.1634654818865345,0.05758857747223691,0.05758857747223691,0.07093365987141927
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",OneSidedSelection,0.71327548902749405,0.71037743671124265,0.8586931278246093,0.887026264762912,0.8303599908863067,0.16964000911369337,0.11297373523708798,0.7297197250132205,0.7425381635907952,0.09133059922533608,0.05866384628944121,0.05866384628944121,0.040747880935668945
"[(75, 'lin'), (75, 'lin')]",NeighbourhoodCleaningRule,0.725091404377879,0.71333784705912107,0.8639081418270931,0.9391856160761503,0.788630667578036,0.21136933242196398,0.06081438392384982,0.9337387625594923,0.7842674868990659,0.20699475962633854,0.05757095011457782,0.05757095011457782,0.05792498588562012
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",ADASYN,0.46838384294129681,0.46013575334155438,0.7261130989581545,0.6167283624184735,0.8354978354978355,0.1645021645021645,0.38327163758152655,0.10973030142781598,0.21501480975165185,0.019172932330827067,0.03692931429578706,0.03692931429578706,0.1287419001261393
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",RandomUnderSampler,0.69117873530818941,0.68822456061676185,0.8476879997455299,0.8762030671602327,0.8191729323308272,0.18082706766917292,0.12379693283976732,0.7339679182090605,0.7137958532695375,0.10347459557985876,0.0629649215582584,0.0629649215582584,0.12861371040344238
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",OneSidedSelection,0.68314122771477515,0.68041662606318332,0.8436752245500054,0.8708090957165521,0.8165413533834586,0.18345864661654132,0.1291909042834479,0.7166049709148599,0.7469355206197311,0.09650262018683071,0.06735413361537106,0.06735413361537106,0.07424108187357585
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",NeighbourhoodCleaningRule,0.56959050404253941,0.56880931641725552,0.7856162327842586,0.7826017979904814,0.788630667578036,0.211369332421964,0.2173982020095188,0.23345672483694693,0.30052403736614264,0.039940760993392575,0.04452670544685352,0.04452670544685352,0.06973123550415039
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",RandomOverSampler,0.4707028017939015,0.46593353763968587,0.7304320726820658,0.6514542570068746,0.8094098883572568,0.19059011164274323,0.34854574299312535,0.1162876784769963,0.2142059694691274,0.027010708589655957,0.03909747928785475,0.03909747928785475,0.13766964276631674
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",NeighbourhoodCleaningRule,0.70429822095249539,0.69536995160159931,0.8538740004185744,0.9173629472942006,0.7903850535429483,0.20961494645705173,0.0826370527057994,0.8542746342323286,0.7041809068124859,0.1678970152654363,0.054309888947646746,0.054309888947646746,0.10640716552734375
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",RandomUnderSampler,0.68592786847035525,0.68264902249991133,0.8450885578929777,0.8762559492332099,0.8139211665527455,0.1860788334472545,0.12374405076679006,0.7176802397320642,0.7208361813624972,0.12257917521075416,0.07169046359950644,0.07169046359950644,0.1628748575846354
"[(75, 'tanh'), (75, 'tanh')]",OneSidedSelection,0.68550294587774185,0.68420840049739262,0.8443661856434268,0.8565838180856691,0.8321485532011849,0.16785144679881525,0.14341618191433106,0.6992420236206591,0.7224538619275461,0.08953064479380268,0.07070333157059756,0.07070333157059756,0.07907215754191081
"[(75, 'sigm'), (75, 'sigm')]",OneSidedSelection,0.68860748119420556,0.68722611284435764,0.8459474909570933,0.8597919971796227,0.8321029847345636,0.16789701526543632,0.1402080028203772,0.7133615371055878,0.7425381635907952,0.09562542720437457,0.08156178388859509,0.08156178388859509,0.07646894454956055
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",TomekLinks,0.71417364757033608,0.71131584834316219,0.859137420374165,0.887026264762912,0.8312485759854181,0.1687514240145819,0.11297373523708798,0.728591574123039,0.744269765322397,0.0904647983595352,0.0565133086550326,0.0565133086550326,0.07444532712300618
"[(75, 'lin'), (75, 'lin')]",OneSidedSelection,0.72333665209409892,0.71222740898737802,0.8631402944889265,0.9359069275515601,0.7903736614262931,0.20962633857370697,0.06409307244843998,0.8109994711792702,0.7755753018910915,0.11220095693779904,0.058646218931782124,0.058646218931782124,0.015822966893513996
"[(75, 'tanh'), (75, 'tanh')]",RandomUnderSampler,0.65705627345912221,0.65428138657389656,0.830492205105331,0.8566895822316235,0.8042948279790384,0.1957051720209615,0.14331041776837652,0.711175744755861,0.6719753930280247,0.11310093415356574,0.08041600564075445,0.08041600564075445,0.17497404416402182
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",OneSidedSelection,0.58150642747069237,0.57713330876810975,0.7848113143779597,0.7044597214877489,0.8651629072681705,0.13483709273182956,0.295540278512251,0.1911334390974793,0.3318523581681476,0.029505582137161087,0.05429226158998766,0.05429226158998766,0.13324856758117676
"[(75, 'sigm'), (75, 'sigm')]",RandomUnderSampler,0.66218998640564397,0.66034981068041354,0.8328847514199179,0.8501850872554204,0.8155844155844155,0.1844155844155844,0.1498149127445796,0.720870791468359,0.6885509227614491,0.10606060606060608,0.0869381279746166,0.0869381279746166,0.21514519055684408
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",SMOTE,0.46536418402372742,0.46177430422472748,0.7286875847857228,0.6558258417063282,0.8015493278651173,0.19845067213488266,0.3441741582936719,0.11411951348492862,0.20547960811118707,0.033094098883572565,0.040208002820377224,0.040208002820377224,0.0748736063639323
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",TomekLinks,0.68195272738258794,0.6793484100402839,0.8430089935670386,0.8685880486515071,0.8174299384825701,0.18257006151742994,0.13141195134849284,0.7100828485809977,0.7556390977443609,0.09823422191843245,0.07063282213996121,0.07063282213996121,0.03818408648173014
"[(75, 'lin'), (75, 'lin')]",RandomUnderSampler,0.71763761012183724,0.70876129896679918,0.8606360982018528,0.9239379517010399,0.7973342447026658,0.20266575529733424,0.07606204829895997,0.7947999294905692,0.7485873775347459,0.11389838231943494,0.05866384628944121,0.05866384628944121,0.1851991812388102
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",ADASYN,0.70761699071653128,0.70462569254505603,0.8558572378014889,0.8848404724131852,0.8268740031897929,0.17312599681020732,0.11515952758681473,0.6959280803807509,0.7138072453861928,0.08696741854636592,0.061907280098713206,0.061907280098713206,0.2341307799021403
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",OneSidedSelection,0.70435886617215537,0.70227148891223656,0.854100143874421,0.8760973030142782,0.8321029847345637,0.16789701526543632,0.12390269698572186,0.7425524413890359,0.7381635907951697,0.09921394395078605,0.06737176097303015,0.06737176097303015,0.09170126914978027
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",RandomUnderSampler,0.56410113179112864,0.56351881221279132,0.7807699323786608,0.7424466772430813,0.8190931875142402,0.18090681248575988,0.2575533227569187,0.21179270227392913,0.3049213943950786,0.03474595579858737,0.03800458311299136,0.03800458311299136,0.17013327280680338
"[(75, 'tanh'), (75, 'tanh')]",TomekLinks,0.68844722004130976,0.68715388354740037,0.8458888646306888,0.8587519830777367,0.8330257461836409,0.16697425381635908,0.14124801692226335,0.69594570773841,0.7294372294372294,0.08776486671223512,0.06745989776132556,0.06745989776132556,0.05501866340637207
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",ADASYN,0.68137531160877096,0.67913723058184861,0.8426771642822745,0.865326987484576,0.8200273410799728,0.17997265892002737,0.13467301251542393,0.6633350960690992,0.7269537480063796,0.08867623604465709,0.07276573241671073,0.07276573241671073,0.1762988567352295
"[(75, 'sigm'), (75, 'sigm')]",TomekLinks,0.68843419189210009,0.68715527711525881,0.8458541490980469,0.8587167283624185,0.8329915698336752,0.1670084301663249,0.14128327163758153,0.7198484047241318,0.7512303485987696,0.09388243335611757,0.07830072272166401,0.07830072272166401,0.07356643676757812
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",RandomOverSampler,0.71269443597028947,0.7108405076384311,0.858269989911561,0.8783536047946413,0.8381863750284803,0.1618136249715197,0.12164639520535873,0.7101004759386568,0.7425381635907952,0.07910685805422647,0.0651330865503261,0.0651330865503261,0.2536195119222005
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",RandomUnderSampler,0.66839871159047404,0.66691827490400757,0.8358709860560732,0.8500969504671251,0.8216450216450216,0.17835497835497835,0.149903049532875,0.7089546976908162,0.7059125085440874,0.10874914559125086,0.07396439273752864,0.07396439273752864,0.25547067324320477
"[(75, 'lin'), (75, 'lin')]",TomekLinks,0.724463986863224,0.71321695760598514,0.8636867425763581,0.9369998237264235,0.7903736614262931,0.20962633857370697,0.06300017627357658,0.8077207826546801,0.7738095238095238,0.1113237639553429,0.05755332275691873,0.05755332275691873,0.1607081095377604
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",SMOTEENN,0.39241600658894943,0.35250176466364014,0.6688094087437237,0.42818614489688,0.9094326725905674,0.09056732740943267,0.5718138551031201,0.09127445795875196,0.2811802232854865,0.01394395078605605,0.07167283624184735,0.07167283624184735,0.03798222541809082
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",RandomOverSampler,0.68991395943829914,0.68826987872418288,0.8467147509174842,0.8621011810329632,0.831328320802005,0.16867167919799497,0.13789881896703685,0.6926670192138199,0.746103896103896,0.09564821143768514,0.07498677948175568,0.07498677948175568,0.1449895699818929
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",TomekLinks,0.58659191711189829,0.58193484204799795,0.7870774328976617,0.7055173629472943,0.8686375028480292,0.13136249715197082,0.2944826370527058,0.19004054292261588,0.32837776258828894,0.02863978127136022,0.05757095011457782,0.05757095011457782,0.11886135737101237
"[(75, 'tanh'), (75, 'tanh')]",ADASYN,0.66344624367959493,0.66295906619700851,0.8328493551314949,0.8327868852459016,0.8329118250170882,0.1670881749829118,0.16721311475409836,0.6623655913978493,0.6954773296878559,0.07562087035771246,0.06303543098889476,0.06303543098889476,0.27266844113667804
"[(75, 'sigm'), (75, 'sigm')]",ADASYN,0.68254037925124722,0.68179496563611564,0.8426132877022131,0.8479287854750571,0.8372977899293689,0.16270221007063113,0.15207121452494274,0.6719901286797109,0.7181248575985419,0.08784461152882206,0.08254891591750396,0.08254891591750396,0.3148058255513509
"[(75, 'lin'), (75, 'lin')]",ADASYN,0.72273725901402985,0.71210505184031936,0.8629308265375232,0.9337563899171514,0.7921052631578949,0.20789473684210527,0.06624361008284858,0.7567072095892824,0.7607655502392344,0.10434039644565961,0.05866384628944121,0.05866384628944121,0.307207187016805
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",SMOTE,0.71001249388796739,0.70802763674151203,0.8569655925545318,0.8783536047946413,0.8355775803144225,0.16442241968557758,0.1216463952053587,0.7089723250484751,0.7495101389838231,0.0817384370015949,0.06839414771725717,0.06839414771725717,0.060989061991373696
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",TomekLinks,0.70628933914290715,0.70421393743234972,0.8550763747742512,0.8771725718314825,0.8329801777170198,0.16701982228298018,0.12282742816851754,0.7381984840472414,0.7390407837776257,0.09572795625427204,0.06737176097303015,0.06737176097303015,0.1375113328297933
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",SMOTE,0.69155600528716377,0.68955884269857692,0.8477242033018705,0.8675832892649392,0.8278651173388015,0.17213488266119845,0.1324167107350608,0.6937775427463424,0.7530189109136477,0.08956482114376851,0.072818614489688,0.072818614489688,0.08272568384806316
"[(75, 'tanh'), (75, 'tanh')]",RandomOverSampler,0.6718726873351365,0.67149449032785158,0.8368480362725959,0.8337211352018333,0.8399749373433584,0.1600250626566416,0.16627886479816675,0.6709677419354838,0.7163932558669401,0.08255866940077466,0.07278335977436982,0.07278335977436982,0.28836743036905926
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",SMOTETomek,0.46028869393107591,0.45401415382145077,0.7237164801576558,0.6276220694517892,0.8198108908635224,0.18018910913647757,0.37237793054821083,0.10865503261061167,0.2185349737981317,0.031339712918660285,0.04565485633703508,0.04565485633703508,0.06130862236022949
"[(75, 'sigm'), (75, 'sigm')]",RandomOverSampler,0.6907487343290436,0.69024743304757497,0.8465310974662751,0.847858276044421,0.8452039188881294,0.15479608111187057,0.15214172395557904,0.6741759210294377,0.7338004101161996,0.09126224652540442,0.08808390622245725,0.08808390622245725,0.32987189292907715
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",ADASYN,0.56815486929471748,0.56544062921116922,0.7798286790723262,0.7110699806099067,0.8485873775347459,0.15141262246525403,0.28893001939009344,0.17488101533580114,0.3117680565048986,0.03214855320118478,0.05429226158998766,0.05429226158998766,0.22625335057576498
"[(75, 'lin'), (75, 'lin')]",RandomOverSampler,0.72604249320631631,0.71582039569773326,0.8646707027652782,0.9337387625594924,0.7956026429710641,0.204397357028936,0.06626123744050767,0.7676185439802574,0.7712349054454317,0.09563681932102985,0.05757095011457782,0.05757095011457782,0.1450673739115397
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",ADASYN,0.69672774509853086,0.69512959784102868,0.850042755077685,0.8662964921558257,0.8337890179995443,0.16621098200045567,0.13370350784417415,0.6927022739291381,0.7129756208703576,0.08700159489633175,0.06197778952934955,0.06197778952934955,0.2719082832336426
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",RandomOverSampler,0.57154177973884945,0.56905393194306975,0.781953860059986,0.7196721311475409,0.8442355889724311,0.1557644110275689,0.28032786885245903,0.1879076326458664,0.3117908407382091,0.02604237867395762,0.0510135730653975,0.0510135730653975,0.25187238057454425
"[(75, 'rbf_linf'), (75, 'rbf_linf')]",None,0.64637540105362912,0.64630442731051319,0.8235611834981426,0.8089018156178388,0.8382205513784461,0.1617794486215539,0.1910981843821611,0.6275515600211529,0.7530986557302347,0.08529277739804057,0.10215053763440861,0.10215053763440861,0.22144142786661783
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",SMOTEENN,0.68576048355777941,0.67783901311525352,0.833385453321299,0.7415829367177859,0.9251879699248121,0.07481203007518797,0.258417063282214,0.5450026441036488,0.8294827979038505,0.04086352244246981,0.1368764322228098,0.1368764322228098,0.07389100392659505
"[(75, 'tanh'), (75, 'tanh')]",SMOTE,0.69100962344350092,0.69036554920557602,0.8466918793305557,0.8499911863211705,0.8433925723399408,0.15660742766005922,0.15000881367882954,0.6731359069275515,0.72593984962406,0.07213488266119844,0.07823021329102768,0.07823021329102768,0.07949082056681316
"[(75, 'sigm'), (75, 'sigm')]",SMOTE,0.68915856967441746,0.68850952311462843,0.845840588201912,0.8500088136788296,0.8416723627249943,0.15832763727500568,0.14999118632117045,0.6860567600916623,0.746810207336523,0.08606744133059924,0.09025207121452494,0.09025207121452494,0.1040969689687093
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",RandomOverSampler,0.71304427213264476,0.71210469366096785,0.8579915005532195,0.8674070156883484,0.8485759854180909,0.15142401458190932,0.1325929843116517,0.7035430988894765,0.7373775347459559,0.08351560719981772,0.06738938833068923,0.06738938833068923,0.24134977658589682
"[(75, 'lin'), (75, 'lin')]",SMOTE,0.72580964695853323,0.71501533541646722,0.8644446918459555,0.9359069275515601,0.792982456140351,0.20701754385964913,0.06409307244843998,0.7773135906927551,0.7703577124629758,0.09131920710868079,0.05757095011457782,0.05757095011457782,0.10984937349955241
