activation,hidden_layer_sizes,max_iter,solver,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
logistic,"(5, 5, 5)",1000,sgd,NeighbourhoodCleaningRule,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(100,)",1000,sgd,RandomUnderSampler,0.5196031746031745,0.5211111111111112,0.518095238095238,0.4819047619047619,0.47888888888888886,0.0,0.0,0.0,0.0,0.0
logistic,"(5, 5, 5)",1000,sgd,OneSidedSelection,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(100,)",1000,adam,SMOTE,0.7154761904761905,0.7033333333333333,0.7276190476190477,0.27238095238095233,0.29666666666666663,0.48,0.5590476190476191,0.14142857142857143,0.15666666666666668,0.15666666666666668
logistic,"(5, 5, 5)",1000,sgd,RandomUnderSampler,0.5,0.39999999999999997,0.6,0.39999999999999997,0.6,0.0,0.0,0.0,0.0,0.0
logistic,"(5, 5, 5)",1000,sgd,TomekLinks,0.5,0.0,1.0,0.0,1.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333
logistic,"(5, 5, 5)",1000,sgd,ADASYN,0.5,0.6000000000000001,0.4000000000000001,0.6000000000000001,0.4000000000000001,0.0,0.0,0.0,0.0,0.0
logistic,"(100,)",1000,sgd,TomekLinks,0.5065079365079365,0.02111111111111111,0.991904761904762,0.008095238095238095,0.9788888888888888,0.0022222222222222222,0.29809523809523814,0.0004761904761904762,0.23111111111111113,0.23111111111111113
logistic,"(5, 5, 5)",1000,lbgfs,InstanceHardnessThreshold,0.6754761904761905,0.8666666666666667,0.48428571428571426,0.5157142857142857,0.13333333333333333,0.8611111111111112,0.47,0.51,0.12999999999999998,0.12999999999999998
logistic,"(5, 5, 5)",1000,sgd,RandomOverSampler,0.5,0.26666666666666666,0.7333333333333334,0.26666666666666666,0.7333333333333334,0.0,0.0,0.0,0.0,0.0
logistic,"(100,)",1000,adam,SMOTEENN,0.6978571428571428,0.61,0.7857142857142856,0.21428571428571427,0.38999999999999996,0.4033333333333333,0.6461904761904762,0.11666666666666665,0.23222222222222222,0.23222222222222222
logistic,"(5, 5, 5)",1000,sgd,SMOTE,0.5,0.4666666666666666,0.5333333333333333,0.4666666666666666,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
logistic,"(5, 5, 5)",1000,sgd,SMOTEENN,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(5, 5, 5)",1000,sgd,SMOTETomek,0.5,0.4666666666666666,0.5333333333333333,0.4666666666666666,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
logistic,"(5, 5, 5)",1000,lbgfs,NearMiss,0.6285714285714286,0.6966666666666667,0.5604761904761905,0.4395238095238095,0.3033333333333333,0.6322222222222222,0.5185714285714286,0.36000000000000004,0.26,0.26
logistic,"(100,)",1000,adam,SMOTETomek,0.7165079365079365,0.7044444444444444,0.7285714285714286,0.2714285714285714,0.29555555555555557,0.49222222222222217,0.559047619047619,0.13999999999999999,0.15888888888888889,0.15888888888888889
logistic,"(50, 5)",1000,lbgfs,None,0.653809523809524,0.5266666666666667,0.7809523809523808,0.21904761904761905,0.47333333333333333,0.49333333333333335,0.7623809523809525,0.18904761904761905,0.4566666666666667,0.4566666666666667
logistic,"(5, 5, 5)",1000,lbgfs,NeighbourhoodCleaningRule,0.6618253968253969,0.6522222222222223,0.6714285714285714,0.32857142857142857,0.34777777777777774,0.6166666666666667,0.6428571428571429,0.2976190476190476,0.3211111111111111,0.3211111111111111
logistic,"(5, 5, 5)",1000,adam,None,0.6514285714285715,0.4633333333333334,0.8395238095238096,0.16047619047619047,0.5366666666666666,0.09666666666666666,0.6176190476190476,0.02666666666666667,0.30333333333333334,0.30333333333333334
logistic,"(50, 5)",1000,lbgfs,ClusterCentroids,0.6301587301587301,0.5988888888888889,0.6614285714285714,0.3385714285714286,0.4011111111111112,0.5644444444444444,0.6552380952380953,0.3014285714285714,0.39111111111111113,0.39111111111111113
logistic,"(5, 5, 5)",1000,lbgfs,OneSidedSelection,0.6394444444444444,0.4822222222222223,0.7966666666666667,0.20333333333333337,0.5177777777777778,0.4455555555555555,0.6828571428571429,0.1814285714285714,0.3788888888888889,0.3788888888888889
logistic,"(5, 5, 5)",1000,adam,ClusterCentroids,0.5397619047619048,0.4766666666666666,0.6028571428571429,0.3971428571428572,0.5233333333333333,0.10555555555555556,0.13904761904761906,0.04666666666666667,0.06888888888888889,0.06888888888888889
logistic,"(50, 5)",1000,lbgfs,EditedNearestNeighbours,0.6844444444444444,0.7122222222222222,0.6566666666666667,0.3433333333333333,0.28777777777777774,0.7066666666666667,0.6476190476190475,0.3357142857142857,0.28444444444444444,0.28444444444444444
logistic,"(5, 5, 5)",1000,lbgfs,RandomUnderSampler,0.6546825396825396,0.7055555555555556,0.6038095238095239,0.3961904761904762,0.29444444444444445,0.6533333333333333,0.5428571428571428,0.35000000000000003,0.26777777777777784,0.26777777777777784
logistic,"(5, 5, 5)",1000,adam,EditedNearestNeighbours,0.5912698412698413,0.33777777777777773,0.8447619047619047,0.15523809523809523,0.6622222222222222,0.32222222222222224,0.29333333333333333,0.14428571428571427,0.11555555555555554,0.11555555555555554
logistic,"(50, 5)",1000,lbgfs,InstanceHardnessThreshold,0.6757142857142856,0.8633333333333333,0.48809523809523814,0.511904761904762,0.13666666666666666,0.8577777777777778,0.4828571428571429,0.5071428571428571,0.13333333333333333,0.13333333333333333
logistic,"(50, 5)",1000,lbgfs,NearMiss,0.6255555555555555,0.6911111111111111,0.5599999999999999,0.43999999999999995,0.3088888888888889,0.681111111111111,0.5523809523809524,0.43380952380952387,0.2966666666666667,0.2966666666666667
logistic,"(100,)",1000,sgd,ADASYN,0.6884920634920636,0.6755555555555555,0.7014285714285715,0.2985714285714286,0.3244444444444445,0.2133333333333333,0.27619047619047615,0.04904761904761904,0.04555555555555555,0.04555555555555555
logistic,"(5, 5, 5)",1000,lbgfs,TomekLinks,0.6516666666666667,0.5333333333333333,0.77,0.22999999999999998,0.4666666666666666,0.42777777777777776,0.7271428571428572,0.16809523809523808,0.41222222222222227,0.41222222222222227
logistic,"(50, 5)",1000,lbgfs,NeighbourhoodCleaningRule,0.6642063492063491,0.6588888888888889,0.6695238095238096,0.3304761904761904,0.34111111111111114,0.6377777777777779,0.6533333333333333,0.30904761904761907,0.3277777777777778,0.3277777777777778
logistic,"(5, 5, 5)",1000,adam,InstanceHardnessThreshold,0.6158730158730159,0.7722222222222223,0.4595238095238095,0.5404761904761904,0.22777777777777777,0.5655555555555556,0.3123809523809524,0.3233333333333333,0.08,0.08
logistic,"(50, 5)",1000,lbgfs,OneSidedSelection,0.638888888888889,0.5144444444444445,0.7633333333333333,0.2366666666666667,0.4855555555555556,0.5066666666666667,0.7590476190476191,0.23095238095238094,0.47444444444444445,0.47444444444444445
logistic,"(50, 5)",1000,lbgfs,RandomUnderSampler,0.6515079365079365,0.7111111111111111,0.5919047619047619,0.4080952380952381,0.2888888888888889,0.6966666666666667,0.5785714285714286,0.3885714285714285,0.27666666666666667,0.27666666666666667
logistic,"(5, 5, 5)",1000,adam,NearMiss,0.5867460317460318,0.6544444444444445,0.5190476190476191,0.48095238095238096,0.34555555555555556,0.35555555555555557,0.2823809523809524,0.1823809523809524,0.11888888888888888,0.11888888888888888
logistic,"(5, 5, 5)",1000,lbgfs,ADASYN,0.6632539682539681,0.5888888888888889,0.7376190476190475,0.2623809523809524,0.41111111111111115,0.5266666666666667,0.6728571428571429,0.23095238095238094,0.3422222222222222,0.3422222222222222
logistic,"(50, 5)",1000,lbgfs,TomekLinks,0.6508730158730159,0.5355555555555557,0.7661904761904762,0.23380952380952383,0.4644444444444444,0.5233333333333333,0.7552380952380952,0.22571428571428567,0.4511111111111111,0.4511111111111111
logistic,"(5, 5, 5)",1000,adam,NeighbourhoodCleaningRule,0.631904761904762,0.47333333333333333,0.7904761904761904,0.20952380952380953,0.5266666666666667,0.43111111111111117,0.42904761904761907,0.17523809523809528,0.16666666666666666,0.16666666666666666
logistic,"(50, 5)",1000,lbgfs,ADASYN,0.6438095238095237,0.5233333333333333,0.7642857142857142,0.23571428571428574,0.4766666666666666,0.5088888888888888,0.7542857142857143,0.22999999999999998,0.46222222222222226,0.46222222222222226
logistic,"(5, 5, 5)",1000,lbgfs,RandomOverSampler,0.6606349206349207,0.5555555555555555,0.7657142857142857,0.2342857142857143,0.4444444444444445,0.4811111111111111,0.660952380952381,0.18857142857142858,0.3655555555555556,0.3655555555555556
logistic,"(5, 5, 5)",1000,adam,OneSidedSelection,0.637063492063492,0.4188888888888889,0.8552380952380952,0.14476190476190476,0.581111111111111,0.1844444444444444,0.47666666666666674,0.0461904761904762,0.20333333333333334,0.20333333333333334
logistic,"(50, 5)",1000,lbgfs,RandomOverSampler,0.6376190476190476,0.49333333333333335,0.7819047619047618,0.21809523809523812,0.5066666666666667,0.43333333333333335,0.7457142857142857,0.18285714285714283,0.44,0.44
logistic,"(5, 5, 5)",1000,adam,RandomUnderSampler,0.5479365079365079,0.5977777777777779,0.4980952380952381,0.501904761904762,0.4022222222222222,0.0888888888888889,0.07571428571428572,0.04142857142857143,0.036666666666666674,0.036666666666666674
logistic,"(50, 5)",1000,lbgfs,SMOTE,0.6587301587301587,0.5522222222222222,0.7652380952380953,0.23476190476190475,0.44777777777777783,0.5255555555555556,0.7571428571428571,0.21,0.4411111111111112,0.4411111111111112
logistic,"(5, 5, 5)",1000,lbgfs,SMOTE,0.6467460317460318,0.5844444444444444,0.709047619047619,0.29095238095238096,0.4155555555555555,0.5388888888888889,0.6885714285714286,0.26,0.39666666666666667,0.39666666666666667
logistic,"(5, 5, 5)",1000,adam,TomekLinks,0.6025396825396825,0.3222222222222222,0.8828571428571429,0.11714285714285715,0.6777777777777777,0.21888888888888888,0.3919047619047619,0.06619047619047619,0.17777777777777778,0.17777777777777778
logistic,"(50, 5)",1000,lbgfs,SMOTEENN,0.6345238095238095,0.4466666666666667,0.8223809523809523,0.17761904761904765,0.5533333333333333,0.43222222222222223,0.8128571428571428,0.16523809523809524,0.5388888888888889,0.5388888888888889
logistic,"(5, 5, 5)",1000,lbgfs,SMOTEENN,0.6487301587301587,0.5222222222222221,0.7752380952380952,0.22476190476190475,0.4777777777777778,0.5,0.7633333333333333,0.21,0.4588888888888889,0.4588888888888889
logistic,"(100,)",1000,sgd,RandomOverSampler,0.7107142857142857,0.7066666666666667,0.7147619047619047,0.28523809523809524,0.29333333333333333,0.2911111111111111,0.34476190476190477,0.07095238095238095,0.07444444444444444,0.07444444444444444
logistic,"(50, 5)",1000,lbgfs,SMOTETomek,0.6428571428571429,0.5233333333333334,0.7623809523809525,0.23761904761904762,0.47666666666666674,0.5077777777777778,0.7404761904761905,0.21761904761904763,0.44222222222222224,0.44222222222222224
logistic,"(5, 5, 5)",1000,adam,ADASYN,0.5847619047619048,0.31,0.8595238095238095,0.14047619047619045,0.6900000000000001,0.24555555555555555,0.2976190476190476,0.09571428571428574,0.14444444444444446,0.14444444444444446
logistic,"(50, 5)",1000,sgd,None,0.5,0.0,1.0,0.0,1.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667
logistic,"(5, 5, 5)",1000,lbgfs,SMOTETomek,0.657063492063492,0.5822222222222222,0.731904761904762,0.2680952380952381,0.4177777777777778,0.52,0.6866666666666666,0.22,0.3655555555555556,0.3655555555555556
logistic,"(50, 5)",1000,sgd,ClusterCentroids,0.4997619047619048,0.5333333333333333,0.4661904761904762,0.5338095238095238,0.4666666666666666,0.0,0.0,0.0,0.0,0.0
logistic,"(50, 5)",1000,sgd,EditedNearestNeighbours,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(5, 5, 5)",1000,adam,RandomOverSampler,0.6362698412698413,0.611111111111111,0.6614285714285715,0.3385714285714285,0.38888888888888884,0.43222222222222223,0.4904761904761905,0.16047619047619047,0.21111111111111114,0.21111111111111114
logistic,"(50, 5)",1000,sgd,InstanceHardnessThreshold,0.5013492063492063,0.5888888888888889,0.4138095238095238,0.5861904761904762,0.41111111111111115,0.0,0.0,0.0,0.0,0.0
logistic,"(50, 5)",1000,sgd,NearMiss,0.5002380952380953,0.32666666666666666,0.6738095238095237,0.3261904761904762,0.6733333333333333,0.0,0.0,0.0,0.0,0.0
logistic,"(50, 5)",1000,sgd,NeighbourhoodCleaningRule,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(50, 5)",1000,adam,None,0.6903174603174603,0.5477777777777778,0.8328571428571427,0.16714285714285712,0.4522222222222223,0.2622222222222222,0.7376190476190477,0.06142857142857142,0.32444444444444437,0.32444444444444437
logistic,"(50, 5)",1000,sgd,OneSidedSelection,0.5,0.0,1.0,0.0,1.0,0.0,0.06476190476190476,0.0,0.056666666666666664,0.056666666666666664
logistic,"(50, 5)",1000,sgd,RandomUnderSampler,0.5,0.4666666666666666,0.5333333333333333,0.4666666666666666,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
logistic,"(50, 5)",1000,sgd,TomekLinks,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(5, 5, 5)",1000,adam,SMOTE,0.607936507936508,0.6477777777777777,0.5680952380952381,0.43190476190476196,0.3522222222222222,0.3444444444444444,0.4033333333333333,0.13238095238095238,0.1677777777777778,0.1677777777777778
logistic,"(50, 5)",1000,sgd,ADASYN,0.5,0.39999999999999997,0.6,0.39999999999999997,0.6,0.0,0.0,0.0,0.0,0.0
logistic,"(50, 5)",1000,sgd,RandomOverSampler,0.5,0.6,0.4000000000000001,0.6,0.4000000000000001,0.0,0.0,0.0,0.0,0.0
logistic,"(50, 5)",1000,sgd,SMOTE,0.5,0.5333333333333333,0.4666666666666666,0.5333333333333333,0.4666666666666666,0.0,0.0,0.0,0.0,0.0
logistic,"(50, 5)",1000,adam,ClusterCentroids,0.6893650793650794,0.6711111111111112,0.7076190476190476,0.29238095238095235,0.3288888888888889,0.5333333333333333,0.5804761904761905,0.18285714285714283,0.2233333333333333,0.2233333333333333
logistic,"(50, 5)",1000,sgd,SMOTEENN,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(5, 5, 5)",1000,adam,SMOTEENN,0.5762698412698413,0.25777777777777783,0.8947619047619048,0.10523809523809524,0.7422222222222222,0.2255555555555556,0.34047619047619054,0.08285714285714285,0.1822222222222222,0.1822222222222222
logistic,"(50, 5)",1000,sgd,SMOTETomek,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
logistic,"(100,)",1000,sgd,SMOTE,0.6987301587301588,0.7055555555555556,0.6919047619047619,0.30809523809523803,0.29444444444444445,0.3422222222222222,0.38095238095238093,0.07428571428571429,0.0911111111111111,0.0911111111111111
logistic,"(4, 4)",1000,lbgfs,None,0.6523809523809523,0.48666666666666675,0.8180952380952381,0.1819047619047619,0.5133333333333333,0.3444444444444444,0.7552380952380954,0.12047619047619047,0.42333333333333334,0.42333333333333334
logistic,"(50, 5)",1000,adam,EditedNearestNeighbours,0.6980158730158731,0.7222222222222222,0.6738095238095237,0.3261904761904762,0.2777777777777778,0.6711111111111111,0.62,0.2833333333333333,0.23444444444444446,0.23444444444444446
logistic,"(5, 5, 5)",1000,adam,SMOTETomek,0.6118253968253968,0.5388888888888889,0.6847619047619048,0.31523809523809526,0.4611111111111111,0.30333333333333334,0.3628571428571428,0.11333333333333333,0.16222222222222224,0.16222222222222224
logistic,"(4, 4)",1000,sgd,None,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,lbgfs,ClusterCentroids,0.6595238095238095,0.6133333333333334,0.7057142857142856,0.29428571428571426,0.3866666666666667,0.5533333333333333,0.6252380952380953,0.25809523809523804,0.29777777777777775,0.29777777777777775
logistic,"(4, 4)",1000,sgd,ClusterCentroids,0.4988095238095238,0.26,0.7376190476190477,0.2623809523809524,0.7400000000000001,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,lbgfs,EditedNearestNeighbours,0.6868253968253968,0.7222222222222223,0.6514285714285714,0.3485714285714286,0.2777777777777778,0.6844444444444445,0.6128571428571429,0.2976190476190476,0.23666666666666666,0.23666666666666666
logistic,"(4, 4)",1000,sgd,EditedNearestNeighbours,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,sgd,InstanceHardnessThreshold,0.5,0.5333333333333333,0.4666666666666666,0.5333333333333333,0.4666666666666666,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,lbgfs,InstanceHardnessThreshold,0.6780952380952382,0.8566666666666666,0.49952380952380954,0.5004761904761904,0.1433333333333333,0.8544444444444445,0.48666666666666664,0.489047619047619,0.13555555555555554,0.13555555555555554
logistic,"(50, 5)",1000,adam,InstanceHardnessThreshold,0.6788095238095239,0.86,0.4976190476190476,0.5023809523809524,0.14,0.8488888888888889,0.47428571428571437,0.4795238095238095,0.12333333333333334,0.12333333333333334
logistic,"(4, 4)",1000,sgd,NearMiss,0.5,0.20000000000000004,0.8000000000000002,0.20000000000000004,0.8000000000000002,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,sgd,NeighbourhoodCleaningRule,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,sgd,OneSidedSelection,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,lbgfs,NearMiss,0.6543650793650794,0.7144444444444443,0.5942857142857142,0.4057142857142857,0.28555555555555556,0.62,0.5128571428571428,0.3257142857142857,0.22111111111111112,0.22111111111111112
logistic,"(4, 4)",1000,sgd,RandomUnderSampler,0.5,0.6,0.4000000000000001,0.6,0.4000000000000001,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,sgd,TomekLinks,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,sgd,ADASYN,0.5,0.4000000000000001,0.6000000000000001,0.4000000000000001,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
logistic,"(50, 5)",1000,adam,NearMiss,0.6680952380952382,0.7200000000000001,0.6161904761904763,0.38380952380952377,0.27999999999999997,0.6277777777777777,0.5157142857142857,0.3028571428571429,0.1877777777777778,0.1877777777777778
logistic,"(4, 4)",1000,sgd,RandomOverSampler,0.5,0.5333333333333333,0.4666666666666666,0.5333333333333333,0.4666666666666666,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,sgd,SMOTE,0.5028571428571428,0.5366666666666666,0.469047619047619,0.530952380952381,0.4633333333333334,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,lbgfs,NeighbourhoodCleaningRule,0.6868253968253969,0.6788888888888889,0.6947619047619048,0.30523809523809525,0.3211111111111111,0.6222222222222222,0.6719047619047619,0.26190476190476186,0.30444444444444446,0.30444444444444446
logistic,"(100,)",1000,sgd,SMOTEENN,0.6440476190476191,0.4366666666666667,0.8514285714285714,0.14857142857142858,0.5633333333333334,0.1922222222222222,0.39333333333333337,0.039523809523809524,0.11555555555555554,0.11555555555555554
logistic,"(4, 4)",1000,sgd,SMOTEENN,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
logistic,"(4, 4)",1000,sgd,SMOTETomek,0.49396825396825395,0.818888888888889,0.16904761904761903,0.830952380952381,0.1811111111111111,0.0,0.0,0.0,0.0,0.0
