layers,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",NeighbourhoodCleaningRule,0.045153695457696603,0.044456597083101533,0.521984126984127,0.30111111111111105,0.7428571428571429,0.2571428571428572,0.6988888888888889,0.01888888888888889,0.03428571428571429,0.0014285714285714286,0.01,0.01,0.06745711962381999
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",InstanceHardnessThreshold,0.350559313884585,0.30586181308496335,0.690079365079365,0.8211111111111111,0.559047619047619,0.440952380952381,0.17888888888888888,0.6666666666666666,0.3752380952380953,0.2857142857142857,0.07777777777777778,0.07777777777777778,0.15869990984598795
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",NearMiss,0.082164627262311191,0.080269355653098187,0.5433333333333334,0.44333333333333336,0.6433333333333334,0.3566666666666667,0.5566666666666668,0.034444444444444444,0.04904761904761904,0.007619047619047619,0.01888888888888889,0.01888888888888889,0.1059102217356364
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",NeighbourhoodCleaningRule,0.36391189101017635,0.35570117143302316,0.6942063492063492,0.668888888888889,0.7195238095238095,0.28047619047619043,0.3311111111111111,0.4444444444444444,0.48047619047619045,0.12476190476190475,0.14,0.14,0.0617066224416097
"[(75, 'sigm'), (75, 'sigm')]",NeighbourhoodCleaningRule,0.33978731218623914,0.32939628488290196,0.6826190476190477,0.6699999999999999,0.6952380952380951,0.30476190476190473,0.33,0.43999999999999995,0.48047619047619045,0.15333333333333332,0.14555555555555558,0.14555555555555558,0.06156563758850098
"[(75, 'lin'), (75, 'lin')]",NeighbourhoodCleaningRule,0.40236018234757442,0.39155746642024464,0.7155555555555556,0.7077777777777777,0.7233333333333333,0.27666666666666667,0.2922222222222222,0.4466666666666666,0.489047619047619,0.11238095238095237,0.10444444444444445,0.10444444444444445,0.0773478349049886
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",NearMiss,0.28211494104454532,0.2646923444391675,0.6535714285714286,0.6833333333333332,0.6238095238095239,0.3761904761904762,0.3166666666666667,0.47666666666666674,0.42904761904761907,0.22571428571428573,0.16555555555555557,0.16555555555555557,0.10066413879394531
"[(75, 'tanh'), (75, 'tanh')]",NeighbourhoodCleaningRule,0.32115369893763046,0.3110166096957096,0.6726984126984128,0.6577777777777778,0.6876190476190476,0.31238095238095237,0.3422222222222222,0.43111111111111117,0.48,0.15857142857142856,0.14777777777777779,0.14777777777777779,0.12659796078999838
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",OneSidedSelection,0.35698745476174715,0.35615431535731584,0.6735714285714286,0.5166666666666667,0.8304761904761905,0.16952380952380952,0.4833333333333334,0.2533333333333333,0.6085714285714285,0.04666666666666667,0.21777777777777776,0.21777777777777776,0.08983071645100911
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",OneSidedSelection,0.03778027691647852,0.021279359474353072,0.508015873015873,0.04888888888888889,0.9671428571428571,0.032857142857142856,0.9511111111111111,0.012222222222222223,0.04285714285714285,0.0009523809523809524,0.025555555555555554,0.025555555555555554,0.07400798797607422
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",NeighbourhoodCleaningRule,0.097837122848726685,0.093942426301162521,0.5423015873015872,0.2555555555555556,0.829047619047619,0.17095238095238097,0.7444444444444445,0.024444444444444446,0.05238095238095238,0.00619047619047619,0.02888888888888889,0.02888888888888889,0.1501332918802897
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",RandomUnderSampler,0.070394068351290501,0.061963170512533639,0.5378571428571428,0.6100000000000001,0.4657142857142857,0.5342857142857143,0.38999999999999996,0.02666666666666667,0.027619047619047616,0.008095238095238095,0.006666666666666668,0.006666666666666668,0.08437323570251465
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",RandomUnderSampler,0.32479418903668061,0.31224312692238965,0.6753174603174603,0.6744444444444445,0.6761904761904761,0.3238095238095238,0.32555555555555554,0.45222222222222225,0.44333333333333336,0.1433333333333333,0.14444444444444446,0.14444444444444446,0.24399868647257486
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",OneSidedSelection,0.34108589749436269,0.34005736733803077,0.6650000000000001,0.5,0.8300000000000001,0.17,0.5,0.22,0.5947619047619047,0.04857142857142858,0.22777777777777777,0.22777777777777777,0.08656740188598633
"[(75, 'sigm'), (75, 'sigm')]",OneSidedSelection,0.34375723227786731,0.3435274217349395,0.6696031746031746,0.5244444444444444,0.8147619047619048,0.1852380952380952,0.47555555555555556,0.26555555555555554,0.589047619047619,0.06333333333333334,0.23222222222222222,0.23222222222222222,0.11572837829589844
"[(75, 'tanh'), (75, 'tanh')]",OneSidedSelection,0.3090655151333736,0.30891210907584737,0.6527777777777778,0.5022222222222222,0.8033333333333333,0.19666666666666668,0.4977777777777778,0.2688888888888889,0.600952380952381,0.06571428571428571,0.23888888888888885,0.23888888888888885,0.07336839040120442
"[(75, 'lin'), (75, 'lin')]",OneSidedSelection,0.37352804466207506,0.37169791707272704,0.6788888888888889,0.5111111111111112,0.8466666666666667,0.15333333333333332,0.4888888888888889,0.19000000000000003,0.6004761904761905,0.025714285714285717,0.18666666666666668,0.18666666666666668,0.08246986071268718
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",NeighbourhoodCleaningRule,0.36578608271363539,0.35622810221457629,0.6958730158730159,0.6788888888888889,0.712857142857143,0.2871428571428571,0.3211111111111111,0.44,0.5023809523809524,0.14285714285714288,0.15777777777777777,0.15777777777777777,0.10966761906941731
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",RandomUnderSampler,0.30589192982934627,0.29215005840742558,0.6656349206349206,0.6722222222222222,0.659047619047619,0.34095238095238095,0.3277777777777778,0.4388888888888889,0.4266666666666667,0.17285714285714285,0.12888888888888886,0.12888888888888886,0.26855794588724774
"[(75, 'sigm'), (75, 'sigm')]",RandomUnderSampler,0.271891746660538,0.25589261255102613,0.6479365079365079,0.6711111111111109,0.6247619047619049,0.3752380952380953,0.32888888888888895,0.4644444444444445,0.4242857142857143,0.1980952380952381,0.16666666666666666,0.16666666666666666,0.31345033645629883
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",TomekLinks,0.039718520336387744,0.02158311174155662,0.508095238095238,0.04666666666666667,0.9695238095238095,0.030476190476190476,0.9533333333333333,0.011111111111111112,0.043333333333333335,0.0004761904761904762,0.025555555555555554,0.025555555555555554,0.0945604642232259
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",TomekLinks,0.35695204913647732,0.356143969236485,0.6735714285714286,0.5166666666666667,0.8304761904761904,0.16952380952380952,0.4833333333333334,0.25,0.6142857142857143,0.047619047619047616,0.21444444444444444,0.21444444444444444,0.09391506512959798
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",OneSidedSelection,0.096105029803941366,0.044673486339815861,0.5167460317460318,0.05111111111111111,0.9823809523809525,0.01761904761904762,0.9488888888888889,0.014444444444444446,0.06476190476190476,0.0004761904761904762,0.04888888888888889,0.04888888888888889,0.15810092290242514
"[(75, 'tanh'), (75, 'tanh')]",RandomUnderSampler,0.25585396300675795,0.24078157122780053,0.6392063492063492,0.6588888888888889,0.6195238095238095,0.38047619047619047,0.34111111111111114,0.4566666666666667,0.41904761904761906,0.22380952380952382,0.16555555555555554,0.16555555555555554,0.21212299664815268
"[(75, 'lin'), (75, 'lin')]",RandomUnderSampler,0.37794988323309381,0.36463767149035897,0.7037301587301589,0.708888888888889,0.6985714285714285,0.30142857142857143,0.2911111111111111,0.4322222222222223,0.4357142857142857,0.12380952380952381,0.10555555555555556,0.10555555555555556,0.26520880063374835
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",RandomUnderSampler,0.092554316777334236,0.082002700579828683,0.5488095238095237,0.5599999999999999,0.5376190476190477,0.4623809523809524,0.44,0.04222222222222222,0.047619047619047616,0.012380952380952383,0.015555555555555553,0.015555555555555553,0.3156394958496094
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",TomekLinks,0.34336206893362542,0.34231943865463238,0.666031746031746,0.5011111111111111,0.830952380952381,0.16904761904761903,0.4988888888888889,0.21666666666666665,0.5919047619047619,0.047619047619047616,0.22999999999999998,0.22999999999999998,0.13825186093648276
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",OneSidedSelection,0.34294192025795861,0.341788264896842,0.6657142857142858,0.5,0.8314285714285714,0.1685714285714286,0.5,0.2488888888888889,0.6123809523809524,0.055714285714285716,0.24888888888888885,0.24888888888888885,0.1703805923461914
"[(75, 'sigm'), (75, 'sigm')]",TomekLinks,0.34313049004342316,0.34282176311909957,0.668888888888889,0.5211111111111112,0.8166666666666668,0.18333333333333335,0.4788888888888889,0.2622222222222222,0.590952380952381,0.06190476190476191,0.23444444444444443,0.23444444444444443,0.14675776163736978
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",ADASYN,0.043118610934706092,0.035605444428130816,0.5149206349206349,0.1722222222222222,0.8576190476190476,0.1423809523809524,0.8277777777777778,0.017777777777777778,0.04047619047619048,0.0014285714285714286,0.017777777777777778,0.017777777777777778,0.4374982515970866
"[(75, 'tanh'), (75, 'tanh')]",TomekLinks,0.31139889815725358,0.31120569660084557,0.6537301587301587,0.5022222222222222,0.8052380952380953,0.19476190476190477,0.4977777777777778,0.2644444444444444,0.600952380952381,0.06523809523809523,0.2477777777777778,0.2477777777777778,0.12627251942952475
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",ADASYN,0.3663423918675992,0.36546138192515087,0.6876984126984126,0.591111111111111,0.7842857142857143,0.21571428571428575,0.4088888888888889,0.2677777777777778,0.520952380952381,0.06238095238095238,0.16,0.16,0.4086618423461914
"[(75, 'lin'), (75, 'lin')]",TomekLinks,0.37280666999929751,0.3708759720108028,0.6782539682539682,0.508888888888889,0.8476190476190476,0.15238095238095237,0.49111111111111105,0.1877777777777778,0.6014285714285713,0.024761904761904763,0.18555555555555556,0.18555555555555556,0.13439718882242838
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",RandomUnderSampler,0.29532492071596933,0.28485753268776698,0.6590476190476191,0.6433333333333333,0.6747619047619047,0.32523809523809527,0.3566666666666667,0.4644444444444445,0.4714285714285715,0.18333333333333335,0.19333333333333336,0.19333333333333336,0.2982031504313151
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",RandomOverSampler,0.084056097101521413,0.08064972450145802,0.5452380952380952,0.5066666666666667,0.5838095238095239,0.41619047619047617,0.49333333333333335,0.024444444444444446,0.030952380952380953,0.004761904761904762,0.0044444444444444444,0.0044444444444444444,0.4191366831461589
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",TomekLinks,0.094116003072613766,0.043231278657620553,0.5161904761904762,0.049999999999999996,0.9823809523809525,0.01761904761904762,0.9500000000000002,0.014444444444444446,0.06571428571428571,0.0004761904761904762,0.04888888888888889,0.04888888888888889,0.1731444994608561
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",ADASYN,0.34528295401038528,0.34511707649980855,0.6744444444444445,0.5555555555555555,0.7933333333333333,0.20666666666666667,0.44444444444444436,0.21777777777777776,0.4914285714285714,0.05142857142857143,0.17666666666666667,0.17666666666666667,0.47386908531188965
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",RandomOverSampler,0.37130715802807773,0.36368767385176648,0.6977777777777779,0.668888888888889,0.7266666666666667,0.2733333333333334,0.3311111111111111,0.3855555555555556,0.4785714285714286,0.11333333333333334,0.1322222222222222,0.1322222222222222,0.38988550504048664
"[(75, 'sigm'), (75, 'sigm')]",ADASYN,0.32701425667838208,0.32550633844911775,0.6691269841269841,0.5777777777777778,0.7604761904761904,0.23952380952380947,0.4222222222222222,0.2822222222222222,0.5128571428571429,0.0861904761904762,0.1811111111111111,0.1811111111111111,0.3762272198994954
"[(75, 'tanh'), (75, 'tanh')]",ADASYN,0.30001818342228287,0.29709548257935353,0.6573015873015874,0.5822222222222222,0.7323809523809525,0.2676190476190476,0.4177777777777778,0.34111111111111114,0.48714285714285716,0.11095238095238096,0.17666666666666667,0.17666666666666667,0.3638179302215576
"[(75, 'lin'), (75, 'lin')]",ADASYN,0.39735685446821911,0.38671627997470687,0.7129365079365079,0.7044444444444444,0.7214285714285715,0.2785714285714286,0.2955555555555555,0.36000000000000004,0.43047619047619046,0.08285714285714285,0.08555555555555557,0.08555555555555557,0.3854805628458659
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",TomekLinks,0.34506206860229294,0.34408332741862901,0.6672222222222223,0.5044444444444445,0.8300000000000001,0.17,0.4955555555555556,0.2488888888888889,0.6123809523809524,0.055714285714285716,0.24888888888888885,0.24888888888888885,0.15250285466512045
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",RandomOverSampler,0.34753731914808178,0.33998142277709897,0.6853174603174604,0.6544444444444445,0.7161904761904762,0.2838095238095238,0.34555555555555556,0.3788888888888889,0.4604761904761905,0.11,0.1411111111111111,0.1411111111111111,0.4454636573791504
"[(75, 'tanh'), (75, 'tanh')]",RandomOverSampler,0.29282615160847697,0.28808476671449779,0.6549206349206349,0.5955555555555555,0.7142857142857144,0.2857142857142857,0.40444444444444444,0.3655555555555556,0.48,0.1261904761904762,0.17111111111111113,0.17111111111111113,0.39165457089742023
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",SMOTE,0.08794445541090197,0.073695877272233368,0.5466666666666666,0.68,0.4133333333333333,0.5866666666666666,0.32,0.025555555555555554,0.02428571428571429,0.009523809523809525,0.0044444444444444444,0.0044444444444444444,0.2163244088490804
"[(75, 'sigm'), (75, 'sigm')]",RandomOverSampler,0.31568775068197269,0.31095638549544435,0.666984126984127,0.6111111111111112,0.7228571428571429,0.27714285714285714,0.3888888888888889,0.3711111111111111,0.49000000000000005,0.12333333333333334,0.15888888888888889,0.15888888888888889,0.31160370508829754
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",ADASYN,0.088501636845014511,0.076196246490979377,0.5317460317460317,0.16444444444444445,0.899047619047619,0.10095238095238095,0.8355555555555555,0.02777777777777778,0.05428571428571427,0.002857142857142857,0.02888888888888889,0.02888888888888889,0.5553305149078369
"[(75, 'lin'), (75, 'lin')]",RandomOverSampler,0.39884343445412423,0.3864412457584992,0.7144444444444445,0.7155555555555555,0.7133333333333334,0.2866666666666667,0.28444444444444444,0.41111111111111115,0.45285714285714285,0.10285714285714286,0.10666666666666667,0.10666666666666667,0.2500048478444417
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",SMOTE,0.36892924420073214,0.36563729739432799,0.693015873015873,0.6288888888888889,0.7571428571428571,0.24285714285714288,0.3711111111111111,0.3744444444444444,0.5119047619047619,0.10761904761904761,0.17222222222222225,0.17222222222222225,0.17614364624023438
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",RandomOverSampler,0.11646080093950086,0.11015239694339525,0.562063492063492,0.5222222222222223,0.6019047619047618,0.3980952380952381,0.4777777777777778,0.03888888888888889,0.04285714285714285,0.011428571428571429,0.014444444444444446,0.014444444444444446,0.31740546226501465
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",ADASYN,0.3210709634155593,0.32079477597052225,0.6629365079365079,0.5444444444444444,0.7814285714285715,0.21857142857142856,0.45555555555555555,0.2577777777777778,0.5385714285714286,0.06904761904761904,0.1988888888888889,0.1988888888888889,0.440090815226237
"[(50, 'rbf_linf'), (50, 'rbf_linf')]",SMOTE,0.3371323649112512,0.33499972844305831,0.6753174603174603,0.5944444444444444,0.7561904761904762,0.2438095238095238,0.4055555555555556,0.33888888888888885,0.49523809523809526,0.0857142857142857,0.17555555555555555,0.17555555555555555,0.2263148625691732
"[(75, 'tanh'), (75, 'tanh')]",SMOTE,0.31719927285929894,0.31244000566165214,0.6677777777777777,0.6122222222222223,0.7233333333333333,0.2766666666666666,0.3877777777777778,0.35777777777777775,0.501904761904762,0.11142857142857143,0.1922222222222222,0.1922222222222222,0.2873775164286296
"[(75, 'sigm'), (75, 'sigm')]",SMOTE,0.33316970318139044,0.32938879401627413,0.6751587301587302,0.6122222222222221,0.7380952380952381,0.2619047619047619,0.3877777777777778,0.36000000000000004,0.5066666666666665,0.11047619047619046,0.1811111111111111,0.1811111111111111,0.17214560508728027
"[(75, 'lin'), (75, 'lin')]",SMOTE,0.39390647651409266,0.38341752324112571,0.7110317460317459,0.7011111111111111,0.7209523809523809,0.27904761904761904,0.2988888888888888,0.4266666666666667,0.4661904761904762,0.11285714285714284,0.10222222222222221,0.10222222222222221,0.18173718452453613
"[(50, 'rbf_l1'), (50, 'rbf_l1')]",SMOTEENN,0.066158205084774616,0.063100140134583468,0.5352380952380952,0.49333333333333335,0.5771428571428571,0.4228571428571429,0.5066666666666667,0.022222222222222223,0.03285714285714286,0.005714285714285714,0.006666666666666665,0.006666666666666665,0.10792215665181477
"[(75, 'rbf_l2'), (75, 'rbf_l2')]",RandomOverSampler,0.34541431085925839,0.34073888675348024,0.6823015873015873,0.6288888888888888,0.7357142857142858,0.2642857142857143,0.3711111111111111,0.3833333333333333,0.5066666666666667,0.11523809523809525,0.18444444444444444,0.18444444444444444,0.348357359568278
"[(50, 'rbf_l2'), (50, 'rbf_l2')]",SMOTEENN,0.32679808078244799,0.32670115170115172,0.6620634920634921,0.5188888888888888,0.8052380952380952,0.19476190476190477,0.4811111111111111,0.2922222222222222,0.6014285714285714,0.07714285714285714,0.26111111111111107,0.26111111111111107,0.10252571105957031
"[(75, 'rbf_l1'), (75, 'rbf_l1')]",SMOTE,0.095398616299371297,0.080340181099031738,0.5506349206349207,0.6655555555555557,0.4357142857142857,0.5642857142857144,0.3344444444444445,0.043333333333333335,0.036666666666666674,0.013809523809523808,0.008888888888888889,0.008888888888888889,0.24950424830118814
