layers,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
"[(20, 'lin')]",EditedNearestNeighbours,0.6892857142857144,0.71,0.6685714285714286,0.33142857142857146,0.29,0.4677777777777778,0.42857142857142855,0.1304761904761905,0.11555555555555556,0.11555555555555556
"[(20, 'tanh')]",ClusterCentroids,0.6356349206349207,0.6255555555555555,0.6457142857142857,0.3542857142857143,0.3744444444444444,0.23666666666666666,0.2619047619047619,0.07952380952380951,0.11333333333333334,0.11333333333333334
"[(20, 'tanh')]",EditedNearestNeighbours,0.651984126984127,0.6144444444444445,0.6895238095238095,0.3104761904761905,0.3855555555555556,0.2811111111111111,0.35904761904761906,0.09476190476190476,0.12999999999999998,0.12999999999999998
"[(50, 'rbf_linf')]",InstanceHardnessThreshold,0.6754761904761906,0.8033333333333333,0.5476190476190476,0.4523809523809524,0.19666666666666666,0.5966666666666667,0.34476190476190477,0.24142857142857144,0.07222222222222223,0.07222222222222223
"[(50, 'rbf_linf')]",NearMiss,0.6588095238095237,0.6966666666666667,0.620952380952381,0.379047619047619,0.3033333333333333,0.42111111111111105,0.3466666666666666,0.18857142857142853,0.09222222222222222,0.09222222222222222
"[(20, 'sigm')]",InstanceHardnessThreshold,0.6638888888888889,0.7611111111111111,0.5666666666666667,0.43333333333333335,0.2388888888888889,0.48888888888888893,0.28857142857142853,0.21619047619047618,0.07777777777777778,0.07777777777777778
"[(20, 'sigm')]",NearMiss,0.6356349206349207,0.6822222222222222,0.5890476190476192,0.41095238095238096,0.31777777777777777,0.32666666666666666,0.26190476190476186,0.1576190476190476,0.08888888888888889,0.08888888888888889
"[(50, 'rbf_linf')]",NeighbourhoodCleaningRule,0.6788888888888889,0.6244444444444445,0.7333333333333334,0.26666666666666666,0.3755555555555556,0.3322222222222222,0.45285714285714285,0.09809523809523808,0.14888888888888888,0.14888888888888888
"[(20, 'lin')]",InstanceHardnessThreshold,0.6851587301587302,0.8188888888888889,0.5514285714285715,0.44857142857142857,0.1811111111111111,0.6522222222222221,0.3609523809523809,0.25047619047619046,0.08444444444444443,0.08444444444444443
"[(20, 'sigm')]",NeighbourhoodCleaningRule,0.6718253968253967,0.5988888888888889,0.7447619047619046,0.25523809523809526,0.40111111111111114,0.21999999999999997,0.4228571428571429,0.06619047619047619,0.13999999999999999,0.13999999999999999
"[(20, 'lin')]",NearMiss,0.6876190476190477,0.7200000000000001,0.6552380952380952,0.34476190476190477,0.27999999999999997,0.38222222222222224,0.36714285714285716,0.13999999999999999,0.07999999999999999,0.07999999999999999
"[(50, 'rbf_linf')]",OneSidedSelection,0.6562698412698412,0.45444444444444443,0.8580952380952381,0.1419047619047619,0.5455555555555555,0.14888888888888888,0.5923809523809523,0.03238095238095238,0.25999999999999995,0.25999999999999995
"[(50, 'rbf_linf')]",RandomUnderSampler,0.6725396825396825,0.6855555555555556,0.6595238095238095,0.34047619047619043,0.31444444444444447,0.38999999999999996,0.3857142857142857,0.13476190476190475,0.11444444444444442,0.11444444444444442
"[(20, 'tanh')]",InstanceHardnessThreshold,0.6497619047619047,0.7533333333333333,0.5461904761904761,0.45380952380952383,0.24666666666666667,0.48666666666666675,0.28619047619047616,0.21428571428571427,0.09222222222222222,0.09222222222222222
"[(20, 'tanh')]",NearMiss,0.6087301587301587,0.638888888888889,0.5785714285714285,0.42142857142857143,0.3611111111111111,0.28777777777777774,0.22333333333333336,0.1685714285714286,0.08777777777777779,0.08777777777777779
"[(20, 'sigm')]",OneSidedSelection,0.6003174603174602,0.31777777777777777,0.8828571428571429,0.11714285714285715,0.6822222222222223,0.05888888888888888,0.5357142857142857,0.010476190476190477,0.23555555555555555,0.23555555555555555
"[(20, 'lin')]",NeighbourhoodCleaningRule,0.6984126984126985,0.6677777777777777,0.729047619047619,0.27095238095238094,0.3322222222222222,0.3755555555555556,0.46714285714285714,0.09523809523809523,0.13666666666666666,0.13666666666666666
"[(50, 'rbf_linf')]",TomekLinks,0.6425396825396826,0.4155555555555555,0.8695238095238095,0.1304761904761905,0.5844444444444444,0.13222222222222224,0.6080952380952381,0.030476190476190476,0.2544444444444444,0.2544444444444444
"[(20, 'sigm')]",RandomUnderSampler,0.6518253968253968,0.6455555555555555,0.6580952380952381,0.34190476190476193,0.3544444444444445,0.2633333333333333,0.2876190476190476,0.09809523809523808,0.09555555555555556,0.09555555555555556
"[(50, 'rbf_linf')]",ADASYN,0.6626190476190477,0.5433333333333333,0.7819047619047619,0.2180952380952381,0.4566666666666667,0.17777777777777778,0.4266666666666667,0.05142857142857143,0.12222222222222223,0.12222222222222223
"[(50, 'rbf_linf')]",RandomOverSampler,0.6693650793650794,0.6577777777777777,0.6809523809523809,0.319047619047619,0.34222222222222226,0.34888888888888897,0.3885714285714285,0.0961904761904762,0.11333333333333334,0.11333333333333334
"[(20, 'sigm')]",TomekLinks,0.615,0.3466666666666667,0.8833333333333334,0.11666666666666665,0.6533333333333333,0.0722222222222222,0.56,0.009523809523809525,0.2611111111111111,0.2611111111111111
"[(20, 'tanh')]",NeighbourhoodCleaningRule,0.6437301587301588,0.5722222222222223,0.7152380952380953,0.28476190476190477,0.4277777777777778,0.22777777777777777,0.3876190476190476,0.08380952380952382,0.14777777777777779,0.14777777777777779
"[(20, 'sigm')]",ADASYN,0.6565873015873016,0.6122222222222222,0.7009523809523808,0.29904761904761906,0.3877777777777778,0.2288888888888889,0.3,0.06761904761904762,0.08777777777777777,0.08777777777777777
"[(20, 'sigm')]",RandomOverSampler,0.6656349206349206,0.6622222222222223,0.669047619047619,0.33095238095238094,0.33777777777777773,0.26111111111111107,0.31523809523809526,0.07666666666666665,0.08777777777777777,0.08777777777777777
"[(50, 'rbf_linf')]",SMOTE,0.6740476190476192,0.63,0.7180952380952381,0.28190476190476194,0.36999999999999994,0.31,0.440952380952381,0.09714285714285713,0.1433333333333333,0.1433333333333333
"[(20, 'lin')]",OneSidedSelection,0.6634920634920635,0.45555555555555555,0.8714285714285714,0.1285714285714286,0.5444444444444444,0.12666666666666668,0.5804761904761905,0.02190476190476191,0.21444444444444444,0.21444444444444444
"[(20, 'lin')]",RandomUnderSampler,0.6896825396825398,0.7055555555555556,0.6738095238095237,0.3261904761904762,0.29444444444444445,0.37666666666666665,0.3866666666666667,0.09142857142857141,0.09333333333333332,0.09333333333333332
"[(20, 'sigm')]",SMOTE,0.6456349206349206,0.6222222222222222,0.669047619047619,0.33095238095238094,0.37777777777777777,0.25333333333333335,0.30857142857142855,0.09428571428571429,0.09666666666666668,0.09666666666666668
"[(20, 'lin')]",TomekLinks,0.6622222222222223,0.4511111111111112,0.8733333333333335,0.12666666666666668,0.5488888888888889,0.12333333333333334,0.5828571428571429,0.02190476190476191,0.2133333333333333,0.2133333333333333
"[(20, 'lin')]",ADASYN,0.6877777777777778,0.688888888888889,0.6866666666666666,0.31333333333333335,0.3111111111111111,0.3,0.3609523809523809,0.05809523809523809,0.07444444444444445,0.07444444444444445
"[(20, 'tanh')]",OneSidedSelection,0.5969841269841271,0.30111111111111105,0.8928571428571429,0.10714285714285715,0.698888888888889,0.03777777777777778,0.550952380952381,0.007619047619047618,0.26666666666666666,0.26666666666666666
"[(20, 'lin')]",RandomOverSampler,0.6973809523809523,0.7133333333333333,0.6814285714285715,0.31857142857142856,0.2866666666666667,0.37222222222222223,0.3904761904761905,0.08285714285714285,0.09333333333333334,0.09333333333333334
"[(20, 'tanh')]",RandomUnderSampler,0.6486507936507936,0.6511111111111111,0.6461904761904762,0.3538095238095238,0.34888888888888886,0.2622222222222222,0.2685714285714286,0.09857142857142857,0.08111111111111112,0.08111111111111112
"[(50, 'rbf_linf')]",SMOTEENN,0.6693650793650794,0.5577777777777778,0.780952380952381,0.21904761904761905,0.44222222222222224,0.25555555555555554,0.5290476190476191,0.07380952380952381,0.22111111111111112,0.22111111111111112
"[(20, 'sigm')]",SMOTEENN,0.6567460317460317,0.5444444444444444,0.7690476190476191,0.23095238095238094,0.45555555555555555,0.2233333333333333,0.43999999999999995,0.05904761904761905,0.16333333333333333,0.16333333333333333
"[(20, 'tanh')]",TomekLinks,0.601984126984127,0.31777777777777777,0.8861904761904763,0.1138095238095238,0.6822222222222223,0.05666666666666667,0.5261904761904762,0.010476190476190477,0.2644444444444444,0.2644444444444444
"[(20, 'lin')]",SMOTE,0.6917460317460318,0.6977777777777776,0.6857142857142856,0.3142857142857143,0.3022222222222222,0.39666666666666667,0.4271428571428571,0.09857142857142857,0.11555555555555554,0.11555555555555554
"[(20, 'tanh')]",ADASYN,0.6446031746031745,0.5977777777777779,0.6914285714285716,0.30857142857142855,0.4022222222222222,0.1922222222222222,0.2509523809523809,0.06047619047619048,0.09000000000000001,0.09000000000000001
"[(20, 'tanh')]",RandomOverSampler,0.6513492063492063,0.6355555555555555,0.6671428571428571,0.3328571428571429,0.3644444444444444,0.2522222222222222,0.27142857142857146,0.09285714285714286,0.08888888888888889,0.08888888888888889
"[(50, 'rbf_linf')]",SMOTETomek,0.6615079365079365,0.601111111111111,0.7219047619047618,0.2780952380952381,0.39888888888888885,0.31555555555555553,0.42523809523809525,0.09666666666666666,0.14666666666666667,0.14666666666666667
"[(20, 'rbf_l1')]",None,0.5025396825396825,0.012222222222222223,0.9928571428571429,0.007142857142857143,0.9877777777777778,0.007777777777777777,0.018095238095238095,0.0,0.013333333333333334,0.013333333333333334
"[(20, 'tanh')]",SMOTE,0.6551587301587302,0.6422222222222224,0.6680952380952382,0.3319047619047619,0.35777777777777775,0.2644444444444445,0.32095238095238093,0.10523809523809524,0.09777777777777778,0.09777777777777778
"[(20, 'lin')]",SMOTEENN,0.6915079365079363,0.6211111111111111,0.7619047619047619,0.2380952380952381,0.3788888888888889,0.3111111111111111,0.5042857142857143,0.06142857142857144,0.17,0.17
"[(20, 'sigm')]",SMOTETomek,0.6601587301587301,0.6422222222222222,0.6780952380952381,0.32190476190476186,0.35777777777777775,0.2611111111111111,0.3152380952380952,0.08666666666666667,0.10999999999999999,0.10999999999999999
"[(20, 'rbf_l2')]",None,0.5800000000000001,0.2333333333333333,0.9266666666666667,0.07333333333333332,0.7666666666666667,0.031111111111111114,0.6128571428571429,0.008095238095238095,0.3,0.3
"[(20, 'tanh')]",SMOTEENN,0.6365079365079366,0.5344444444444445,0.7385714285714285,0.2614285714285714,0.46555555555555556,0.16777777777777778,0.39904761904761904,0.05761904761904762,0.1711111111111111,0.1711111111111111
"[(20, 'lin')]",SMOTETomek,0.6924603174603176,0.6944444444444443,0.6904761904761904,0.30952380952380953,0.3055555555555555,0.39000000000000007,0.43,0.09523809523809525,0.11777777777777776,0.11777777777777776
"[(20, 'rbf_linf')]",None,0.5750000000000001,0.20333333333333337,0.9466666666666667,0.05333333333333334,0.7966666666666665,0.034444444444444444,0.6052380952380952,0.009047619047619046,0.3499999999999999,0.3499999999999999
"[(20, 'tanh')]",SMOTETomek,0.6228571428571429,0.6066666666666667,0.6390476190476191,0.36095238095238097,0.3933333333333333,0.20777777777777776,0.24904761904761907,0.08380952380952382,0.0922222222222222,0.0922222222222222
"[(75, 'sigm')]",None,0.6662698412698412,0.45444444444444443,0.8780952380952382,0.1219047619047619,0.5455555555555556,0.14888888888888888,0.6342857142857143,0.02619047619047619,0.2288888888888889,0.2288888888888889
"[(20, 'rbf_l1')]",ClusterCentroids,0.5167460317460318,0.41444444444444445,0.6190476190476191,0.38095238095238093,0.5855555555555555,0.007777777777777778,0.007619047619047619,0.0014285714285714286,0.0033333333333333327,0.0033333333333333327
"[(20, 'rbf_l2')]",ClusterCentroids,0.6454761904761904,0.68,0.610952380952381,0.3890476190476191,0.32,0.28555555555555556,0.2261904761904762,0.10857142857142858,0.08555555555555555,0.08555555555555555
"[(20, 'rbf_l1')]",EditedNearestNeighbours,0.5076190476190475,0.15,0.8652380952380953,0.13476190476190475,0.85,0.01,0.006190476190476191,0.0004761904761904762,0.0,0.0
"[(20, 'rbf_l2')]",EditedNearestNeighbours,0.665952380952381,0.6733333333333333,0.6585714285714285,0.34142857142857147,0.32666666666666666,0.33111111111111113,0.3719047619047619,0.10333333333333333,0.12111111111111111,0.12111111111111111
"[(75, 'sigm')]",ClusterCentroids,0.6723015873015874,0.6755555555555555,0.669047619047619,0.330952380952381,0.3244444444444444,0.4277777777777778,0.4114285714285715,0.1357142857142857,0.13777777777777778,0.13777777777777778
"[(20, 'rbf_linf')]",ClusterCentroids,0.6338095238095239,0.67,0.5976190476190477,0.40238095238095245,0.33,0.24888888888888885,0.2338095238095238,0.10523809523809523,0.08888888888888886,0.08888888888888886
"[(75, 'sigm')]",EditedNearestNeighbours,0.6943650793650793,0.721111111111111,0.6676190476190476,0.3323809523809524,0.2788888888888889,0.5111111111111111,0.43476190476190474,0.15523809523809523,0.1177777777777778,0.1177777777777778
"[(20, 'rbf_linf')]",EditedNearestNeighbours,0.6388095238095238,0.5933333333333334,0.6842857142857143,0.31571428571428567,0.4066666666666667,0.2888888888888889,0.36999999999999994,0.09999999999999999,0.15444444444444444,0.15444444444444444
"[(20, 'rbf_l1')]",InstanceHardnessThreshold,0.5102380952380953,0.39666666666666667,0.6238095238095237,0.3761904761904762,0.6033333333333334,0.013333333333333336,0.009523809523809525,0.004285714285714286,0.0033333333333333335,0.0033333333333333335
"[(20, 'rbf_l2')]",InstanceHardnessThreshold,0.6597619047619048,0.7766666666666667,0.5428571428571428,0.45714285714285713,0.22333333333333336,0.54,0.28523809523809524,0.22095238095238093,0.08555555555555555,0.08555555555555555
"[(20, 'rbf_l1')]",NearMiss,0.5126984126984127,0.33111111111111113,0.6942857142857143,0.3057142857142857,0.6688888888888888,0.005555555555555556,0.010952380952380955,0.0004761904761904762,0.0033333333333333335,0.0033333333333333335
"[(20, 'rbf_l2')]",NearMiss,0.6304761904761905,0.7000000000000001,0.560952380952381,0.43904761904761896,0.3,0.3422222222222222,0.2542857142857143,0.17523809523809528,0.08,0.08
"[(20, 'rbf_l1')]",NeighbourhoodCleaningRule,0.5017460317460317,0.21444444444444444,0.7890476190476191,0.21095238095238092,0.7855555555555555,0.006666666666666667,0.005238095238095239,0.0009523809523809524,0.0044444444444444444,0.0044444444444444444
"[(20, 'rbf_l2')]",NeighbourhoodCleaningRule,0.6515873015873016,0.5855555555555555,0.7176190476190477,0.28238095238095234,0.41444444444444445,0.24111111111111114,0.39238095238095233,0.09619047619047617,0.17,0.17
"[(75, 'sigm')]",InstanceHardnessThreshold,0.7025396825396827,0.8488888888888889,0.5561904761904762,0.4438095238095238,0.1511111111111111,0.6722222222222222,0.3547619047619048,0.2642857142857143,0.06,0.06
"[(20, 'rbf_linf')]",InstanceHardnessThreshold,0.643015873015873,0.7455555555555557,0.5404761904761906,0.4595238095238095,0.2544444444444444,0.43555555555555553,0.27904761904761904,0.20619047619047617,0.07999999999999999,0.07999999999999999
"[(20, 'rbf_l1')]",OneSidedSelection,0.5026984126984128,0.09777777777777778,0.9076190476190477,0.09238095238095238,0.9022222222222224,0.0,0.008571428571428572,0.0,0.0022222222222222222,0.0022222222222222222
"[(20, 'rbf_l1')]",RandomUnderSampler,0.5111904761904761,0.24333333333333332,0.7790476190476191,0.22095238095238093,0.7566666666666667,0.005555555555555554,0.008095238095238095,0.0009523809523809524,0.0044444444444444444,0.0044444444444444444
"[(75, 'sigm')]",NearMiss,0.6747619047619047,0.7166666666666667,0.6328571428571429,0.36714285714285716,0.2833333333333334,0.45222222222222225,0.39571428571428574,0.18857142857142858,0.12,0.12
"[(20, 'rbf_linf')]",NearMiss,0.6118253968253968,0.6388888888888888,0.5847619047619048,0.4152380952380952,0.3611111111111111,0.3,0.21904761904761905,0.16095238095238096,0.08333333333333333,0.08333333333333333
"[(20, 'rbf_l2')]",OneSidedSelection,0.62,0.36000000000000004,0.88,0.12000000000000001,0.64,0.06555555555555555,0.5595238095238095,0.012857142857142859,0.24666666666666667,0.24666666666666667
"[(20, 'rbf_l2')]",RandomUnderSampler,0.6500793650793651,0.6677777777777778,0.6323809523809524,0.36761904761904757,0.3322222222222222,0.26333333333333336,0.2714285714285714,0.1057142857142857,0.07222222222222222,0.07222222222222222
"[(20, 'rbf_l1')]",TomekLinks,0.5076984126984128,0.04777777777777778,0.9676190476190477,0.03238095238095238,0.9522222222222222,0.0,0.006190476190476191,0.0,0.008888888888888889,0.008888888888888889
"[(20, 'rbf_l2')]",TomekLinks,0.6052380952380951,0.3166666666666667,0.8938095238095238,0.10619047619047618,0.6833333333333332,0.044444444444444446,0.560952380952381,0.009523809523809525,0.27666666666666667,0.27666666666666667
"[(20, 'rbf_l1')]",ADASYN,0.5232539682539682,0.2988888888888889,0.7476190476190476,0.2523809523809524,0.7011111111111111,0.007777777777777777,0.010952380952380951,0.0,0.0044444444444444444,0.0044444444444444444
"[(20, 'rbf_l1')]",RandomOverSampler,0.5146031746031746,0.20444444444444443,0.8247619047619047,0.17523809523809522,0.7955555555555556,0.006666666666666667,0.01,0.0004761904761904762,0.0044444444444444444,0.0044444444444444444
"[(75, 'sigm')]",NeighbourhoodCleaningRule,0.7073015873015872,0.6955555555555556,0.719047619047619,0.28095238095238095,0.30444444444444446,0.43555555555555553,0.47095238095238096,0.1219047619047619,0.12444444444444445,0.12444444444444445
