algorithm,leaf_size,n_neighbors,p,weights,Data balancer,Matthews correlation coefficient,Brier Score,Balanced Accuracy,AUC Score,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff
auto,40,65,2,distance,RandomOverSampler,0.459808624,0.191207818,0.741775873,0.829694528,0.653857219,0.346142781,0.170305472,0.670481248,0.482164686,0.152327622,0.101290854,0.101290854
auto,40,65,2,uniform,SMOTETomek,0.418357698,0.223258104,0.712212838,0.910616741,0.513808935,0.486191065,0.089383259,0.75382221,0.375039746,0.255319353,0.053471879,0.053471879
auto,40,35,3,distance,RandomOverSampler,0.491480606,0.181603106,0.757980337,0.805685862,0.710274813,0.289725187,0.194314138,0.64909274,0.539633583,0.139307375,0.126304129,0.126304129
auto,40,50,3,uniform,RandomUnderSampler,0.488544371,0.190466711,0.756565863,0.863401996,0.64972973,0.35027027,0.136598004,0.644236321,0.46511705,0.171804409,0.06960603,0.06960603
auto,40,80,1,uniform,None,0.36148623,0.186826808,0.689844562,0.741716867,0.637972258,0.362027742,0.258283133,0.273398639,0.374612091,0.027098359,0.059918826,0.059918826
auto,40,65,2,distance,SMOTE,0.405776855,0.213866876,0.710710828,0.855318746,0.56610291,0.43389709,0.144681254,0.708417712,0.41282543,0.206415659,0.083735238,0.083735238
auto,40,65,3,uniform,ClusterCentroids,0.357023634,0.291231501,0.670816767,0.932193842,0.409439692,0.590560308,0.067806158,0.805475907,0.263996938,0.39653334,0.037331014,0.037331014
auto,40,65,3,distance,ClusterCentroids,0.339074759,0.307665232,0.659633499,0.932798682,0.386468317,0.613531683,0.067201318,0.824239373,0.253622698,0.415268041,0.038137874,0.038137874
auto,40,65,2,distance,SMOTEENN,0.425490062,0.193285082,0.720513607,0.706197931,0.734829283,0.265170717,0.293802069,0.548012451,0.544510561,0.103949159,0.192290885,0.192290885
auto,40,50,3,distance,RandomUnderSampler,0.478944831,0.191925719,0.751828519,0.838580366,0.665076673,0.334923327,0.161419634,0.689447344,0.48670738,0.174239281,0.084539046,0.084539046
auto,40,65,2,distance,SMOTETomek,0.40487666,0.211953089,0.710647854,0.849264854,0.572030854,0.427969146,0.150735146,0.698732949,0.416529975,0.198688773,0.085148158,0.085148158
auto,40,80,1,distance,None,0.378702377,0.186247761,0.698990311,0.767944704,0.630035918,0.369964082,0.232055296,0.470727822,0.406157586,0.05811509,0.087768318,0.087768318
auto,40,80,1,uniform,ClusterCentroids,0.079781462,0.472611064,0.510638864,0.997779609,0.02349812,0.97650188,0.002220391,0.981837712,0.011749228,0.889384679,0,0
auto,40,35,3,uniform,SMOTE,0.461592714,0.204578779,0.741495315,0.867031646,0.615958984,0.384041016,0.132968354,0.700962495,0.457491777,0.214993313,0.077075895,0.077075895
auto,40,65,3,uniform,EditedNearestNeighbours,0.447636458,0.231810214,0.731415156,0.891863041,0.57096727,0.42903273,0.108136959,0.784908297,0.459293075,0.300953559,0.07424334,0.07424334
auto,40,80,1,uniform,EditedNearestNeighbours,0.302676237,0.337762469,0.637635574,0.930406787,0.34486436,0.65513564,0.069593213,0.865421587,0.271612621,0.527584559,0.048208978,0.048208978
auto,40,65,3,distance,EditedNearestNeighbours,0.453838511,0.241372542,0.735177653,0.891449846,0.57890546,0.42109454,0.108550154,0.823643077,0.468817894,0.309312338,0.075462175,0.075462175
auto,40,50,3,uniform,TomekLinks,0.488340887,0.156645118,0.745241981,0.673508499,0.816975463,0.183024537,0.326491501,0.343413592,0.616490945,0.04922435,0.112581403,0.112581403
auto,40,80,1,distance,ClusterCentroids,0.072865855,0.479930508,0.509889419,0.995963258,0.02381558,0.97618442,0.004036742,0.97840459,0.012172677,0.881020516,0.00080747,0.00080747
auto,40,35,3,distance,SMOTE,0.454393377,0.197644195,0.739009963,0.819402484,0.658617441,0.341382559,0.180597516,0.671699472,0.49623489,0.180698514,0.110365284,0.110365284
auto,40,80,1,distance,EditedNearestNeighbours,0.316190206,0.344120201,0.645340285,0.933220422,0.357460149,0.642539851,0.066779578,0.899723519,0.294373701,0.541347903,0.050842565,0.050842565
auto,40,50,3,distance,TomekLinks,0.521498889,0.156593021,0.76559353,0.723950075,0.807236985,0.192763015,0.276049925,0.500591413,0.637871148,0.074631102,0.134581464,0.134581464
auto,40,35,3,uniform,SMOTEENN,0.463631065,0.183849743,0.742100422,0.762494431,0.721706412,0.278293588,0.237505569,0.599660045,0.589814689,0.160689429,0.134780433,0.134780433
auto,40,80,1,uniform,InstanceHardnessThreshold,0.342072436,0.315607915,0.66725082,0.90315298,0.43134866,0.56865134,0.09684702,0.691671397,0.304856621,0.3886971,0.049833684,0.049833684
auto,40,80,1,uniform,NearMiss,0.336077705,0.218281291,0.67108341,0.848259636,0.493907184,0.506092816,0.151740364,0.430786414,0.33068413,0.104059353,0.053663523,0.053663523
auto,40,80,1,uniform,NeighbourhoodCleaningRule,0.308682594,0.310628887,0.641223374,0.930808386,0.351638361,0.648361639,0.069191614,0.838576093,0.258700045,0.486298736,0.045181727,0.045181727
auto,40,35,3,distance,SMOTEENN,0.449087384,0.188168717,0.729374972,0.681788276,0.776961668,0.223038332,0.318211724,0.546189386,0.649729561,0.1122038,0.228405505,0.228405505
auto,40,80,1,uniform,OneSidedSelection,0.376184451,0.201170575,0.695202458,0.83594861,0.554456305,0.445543695,0.16405139,0.39204431,0.354289247,0.072721629,0.057498245,0.057498245
auto,40,80,1,uniform,RandomUnderSampler,0.326666446,0.261588029,0.655182816,0.918493088,0.391872545,0.608127455,0.081506912,0.722531051,0.193610922,0.320947334,0.019970094,0.019970094
auto,40,50,3,uniform,ADASYN,0.48492175,0.18541848,0.75505565,0.832331167,0.677780133,0.322219867,0.167668833,0.522776405,0.364760727,0.109986794,0.062945467,0.062945467
auto,40,80,1,distance,InstanceHardnessThreshold,0.349381409,0.329220726,0.668637421,0.919897464,0.417377377,0.582622623,0.080102536,0.847858647,0.323272516,0.464806655,0.049634105,0.049634105
auto,40,80,1,uniform,TomekLinks,0.355894294,0.191835096,0.686841221,0.760480332,0.61320211,0.38679789,0.239519668,0.286719155,0.370377604,0.031225679,0.059313375,0.059313375
auto,40,80,1,distance,NearMiss,0.32029118,0.217093497,0.664723556,0.818389331,0.51105778,0.48894222,0.181610669,0.537725289,0.357465365,0.111998385,0.077677683,0.077677683
auto,40,80,1,distance,NeighbourhoodCleaningRule,0.315562046,0.321078201,0.645685499,0.929992981,0.361378017,0.638621983,0.070007019,0.878328908,0.276273921,0.5009115,0.054066343,0.054066343
auto,40,50,3,distance,ADASYN,0.481740199,0.191580458,0.753334732,0.824445055,0.682224409,0.317775591,0.175554945,0.657770454,0.399270531,0.143648522,0.090186457,0.090186457
auto,40,65,3,uniform,InstanceHardnessThreshold,0.477181635,0.209479137,0.750832924,0.846857091,0.654808758,0.345191242,0.153142909,0.652110836,0.529793491,0.208850026,0.085141445,0.085141445
auto,40,80,1,uniform,ADASYN,0.353254568,0.240475066,0.675967469,0.890840734,0.461094203,0.538905797,0.109159266,0.567778693,0.244928963,0.234050016,0.03550917,0.03550917
auto,40,65,3,distance,InstanceHardnessThreshold,0.478075907,0.223748371,0.750780358,0.866017272,0.635543443,0.364456557,0.133982728,0.790750404,0.521748808,0.266751121,0.081918276,0.081918276
auto,40,80,1,distance,OneSidedSelection,0.370745427,0.195643591,0.693619222,0.809916079,0.577322364,0.422677636,0.190083921,0.520773902,0.389644434,0.08140342,0.078486374,0.078486374
auto,40,80,1,distance,RandomUnderSampler,0.328868051,0.255362856,0.660905084,0.894480149,0.427330019,0.572669981,0.105519851,0.750986603,0.255106367,0.308669342,0.047413104,0.047413104
auto,40,80,1,uniform,RandomOverSampler,0.318274006,0.233567629,0.664193611,0.812142574,0.516244648,0.483755352,0.187857426,0.604907687,0.383505186,0.232144413,0.110169978,0.110169978
auto,40,80,1,distance,TomekLinks,0.377219823,0.190078955,0.697816698,0.791954591,0.603678805,0.396321195,0.208045409,0.500795874,0.399594216,0.068172038,0.080908786,0.080908786
auto,40,80,1,uniform,SMOTE,0.357511902,0.234675172,0.679855496,0.881151088,0.478559904,0.521440096,0.118848912,0.624280875,0.315544452,0.245799076,0.046200983,0.046200983
auto,40,80,1,uniform,SMOTEENN,0.335987238,0.205384235,0.675982541,0.700759254,0.651205828,0.348794172,0.299240746,0.442902133,0.480363557,0.105226235,0.165256187,0.165256187
auto,40,80,1,distance,ADASYN,0.343140956,0.244906165,0.671120163,0.883370869,0.458869458,0.541130542,0.116629131,0.728197382,0.257740598,0.261779595,0.05972413,0.05972413
auto,40,35,3,uniform,SMOTETomek,0.461691023,0.20338575,0.741837497,0.861787055,0.621887938,0.378112062,0.138212945,0.694507614,0.46087903,0.211077632,0.078085386,0.078085386
auto,40,80,1,uniform,SMOTETomek,0.356239462,0.231845219,0.680232979,0.872274406,0.488191553,0.511808447,0.127725594,0.610561201,0.316815639,0.232780848,0.046604413,0.046604413
auto,40,80,2,uniform,None,0.461828293,0.164030083,0.735613307,0.688445177,0.782781437,0.217218563,0.311554823,0.257055754,0.519314609,0.026146483,0.084734963,0.084734963
auto,40,80,1,distance,RandomOverSampler,0.351738406,0.232512109,0.678497513,0.865414874,0.491580152,0.508419848,0.134585126,0.706199152,0.37196743,0.243258048,0.084943697,0.084943697
auto,40,80,2,distance,None,0.488957983,0.162324105,0.751295789,0.724358388,0.778233191,0.221766809,0.275641612,0.452369618,0.54715354,0.051236278,0.111173975,0.111173975
auto,40,65,3,uniform,NearMiss,0.443147623,0.191153791,0.732973632,0.795788703,0.670158562,0.329841438,0.204211297,0.499587415,0.482905595,0.138144699,0.077674632,0.077674632
auto,40,80,1,distance,SMOTE,0.342852299,0.237294647,0.673516286,0.86339162,0.483640952,0.516359048,0.13660838,0.696714578,0.348465608,0.254374038,0.077274863,0.077274863
auto,40,65,3,distance,NearMiss,0.440073789,0.192024512,0.730777568,0.766732583,0.694822554,0.305177446,0.233267417,0.559508682,0.490314011,0.136236236,0.098663371,0.098663371
auto,40,80,1,distance,SMOTEENN,0.334010693,0.212383893,0.674812793,0.690058287,0.659567298,0.340432702,0.309941713,0.521186487,0.503758885,0.108717793,0.204191767,0.204191767
auto,40,35,3,distance,SMOTETomek,0.45428863,0.195995595,0.738971123,0.812338491,0.665603755,0.334396245,0.187661509,0.660199579,0.501422263,0.174135312,0.111980836,0.111980836
auto,40,80,1,distance,SMOTETomek,0.33964346,0.234246612,0.672622287,0.854512497,0.490732077,0.509267923,0.145487503,0.683399554,0.352275973,0.238920938,0.079697275,0.079697275
auto,40,50,3,uniform,RandomOverSampler,0.458325251,0.179036037,0.739372956,0.757458574,0.721287338,0.278712662,0.242541426,0.551433367,0.546085918,0.10850262,0.131346089,0.131346089
auto,40,50,3,distance,RandomOverSampler,0.492668788,0.180763773,0.758664926,0.810122982,0.707206871,0.292793129,0.189877018,0.65453691,0.551065183,0.134862425,0.123881717,0.123881717
auto,40,80,2,uniform,ClusterCentroids,0.26079988,0.34890241,0.601513776,0.969728707,0.233298845,0.766701155,0.030271293,0.873279014,0.110615489,0.53858413,0.012509994,0.012509994
auto,40,80,2,distance,ClusterCentroids,0.260982136,0.355528869,0.60280995,0.966499435,0.239120465,0.760879535,0.033500565,0.883161525,0.116331289,0.532554067,0.014527755,0.014527755
auto,40,80,2,uniform,EditedNearestNeighbours,0.372039316,0.270974255,0.683680867,0.911034819,0.456326915,0.543673085,0.088965181,0.800852025,0.33385234,0.363720527,0.053255211,0.053255211
auto,40,80,2,distance,EditedNearestNeighbours,0.385288029,0.277335578,0.691379686,0.914048644,0.468710728,0.531289272,0.085951356,0.847660899,0.355343411,0.376425165,0.057298056,0.057298056
auto,40,65,3,uniform,NeighbourhoodCleaningRule,0.460371135,0.21379982,0.739435355,0.884191156,0.594679554,0.405320446,0.115808844,0.75180567,0.487239508,0.266125285,0.079287131,0.079287131
auto,40,65,3,distance,NeighbourhoodCleaningRule,0.46537734,0.227449425,0.742800009,0.878535811,0.607064207,0.392935793,0.121464189,0.793979676,0.49316678,0.276919945,0.085746895,0.085746895
auto,40,80,3,uniform,None,0.468822636,0.158288925,0.734954875,0.656959321,0.812950429,0.187049571,0.343040679,0.241716867,0.605161969,0.028792826,0.109151942,0.109151942
auto,40,80,3,distance,None,0.503104323,0.156618843,0.754800907,0.700141597,0.809460217,0.190539783,0.299858403,0.430973786,0.627709558,0.05261194,0.134582685,0.134582685
auto,40,50,3,uniform,SMOTE,0.443404368,0.211766676,0.731295446,0.86621502,0.596375872,0.403624128,0.13378498,0.7059953,0.454951422,0.222401561,0.074452684,0.074452684
auto,40,65,3,uniform,OneSidedSelection,0.495723197,0.161560678,0.756831816,0.750990876,0.762672757,0.237327243,0.249009124,0.412821874,0.606010885,0.071983917,0.108144893,0.108144893
auto,40,65,3,distance,OneSidedSelection,0.509185643,0.158976912,0.76088859,0.730204767,0.791572413,0.208427587,0.269795233,0.493933291,0.621252849,0.072936634,0.128123531,0.128123531
auto,40,80,2,uniform,InstanceHardnessThreshold,0.415583811,0.243914394,0.714815481,0.873690988,0.555939974,0.444060026,0.126309012,0.64929415,0.39864234,0.260190443,0.060527938,0.060527938
auto,40,50,3,distance,SMOTE,0.435997007,0.201951498,0.729061571,0.823639415,0.634483727,0.365516273,0.176360585,0.685819525,0.49951952,0.191812821,0.105522292,0.105522292
auto,40,80,2,distance,InstanceHardnessThreshold,0.420012967,0.256160772,0.715442924,0.893259483,0.537626366,0.462373634,0.106740517,0.807500381,0.408907899,0.320843196,0.058916049,0.058916049
auto,40,80,2,uniform,NearMiss,0.371634961,0.206715709,0.694182707,0.808714334,0.57965108,0.42034892,0.191285666,0.432197504,0.384249123,0.120465339,0.061533156,0.061533156
auto,40,80,2,distance,NearMiss,0.361868926,0.205446462,0.689613682,0.787718881,0.591508483,0.408491517,0.212281119,0.544783179,0.407218311,0.124804468,0.085747505,0.085747505
auto,40,80,2,uniform,NeighbourhoodCleaningRule,0.396006152,0.24623749,0.698847996,0.907601697,0.490094296,0.509905704,0.092398303,0.766744179,0.345389928,0.304440911,0.054264091,0.054264091
auto,40,80,2,distance,NeighbourhoodCleaningRule,0.405394344,0.256596509,0.705121303,0.904163081,0.506079525,0.493920475,0.095836919,0.818602338,0.367092134,0.320746629,0.063549086,0.063549086
auto,40,80,2,uniform,OneSidedSelection,0.469198332,0.17227814,0.745257373,0.767748787,0.722765959,0.277234041,0.232251213,0.359561171,0.494227505,0.059702391,0.082720254,0.082720254
auto,40,80,2,distance,OneSidedSelection,0.482564871,0.166791117,0.750897651,0.755633678,0.746161624,0.253838376,0.244366322,0.489499832,0.527253977,0.066160783,0.104111203,0.104111203
auto,40,80,2,uniform,RandomUnderSampler,0.407077118,0.221910841,0.707895343,0.892663188,0.523127497,0.476872503,0.107336812,0.652922579,0.267495395,0.197737738,0.028444567,0.028444567
auto,40,80,2,distance,RandomUnderSampler,0.411633941,0.215995277,0.71304403,0.868243157,0.557844904,0.442155096,0.131756843,0.693488358,0.330683457,0.187681799,0.054675455,0.054675455
auto,40,80,2,uniform,TomekLinks,0.455320665,0.166042908,0.734013801,0.70175898,0.766268622,0.233731378,0.29824102,0.269368611,0.509788107,0.028792322,0.084330923,0.084330923
auto,40,80,2,distance,TomekLinks,0.487094281,0.163277328,0.752146197,0.743524062,0.760768331,0.239231669,0.256475938,0.477597119,0.537840361,0.058328412,0.105118252,0.105118252
auto,40,65,3,uniform,RandomUnderSampler,0.476996162,0.195184928,0.749900653,0.871877079,0.627924227,0.372075773,0.128122921,0.649692697,0.425004332,0.184823142,0.058109799,0.058109799
auto,40,65,3,distance,RandomUnderSampler,0.474790563,0.193536813,0.749552874,0.842816687,0.656289062,0.343710938,0.157183313,0.680571272,0.458976624,0.171379951,0.077077726,0.077077726
auto,40,80,2,uniform,ADASYN,0.45421592,0.19923817,0.73795176,0.85613232,0.6197712,0.3802288,0.14386768,0.519960328,0.34686939,0.132639362,0.044586042,0.044586042
auto,40,80,2,distance,ADASYN,0.448094272,0.203109972,0.734786493,0.851284446,0.618288541,0.381711459,0.148715554,0.675734993,0.359785163,0.160477284,0.068602643,0.068602643
auto,40,80,2,uniform,RandomOverSampler,0.425638238,0.193912504,0.72381794,0.782876499,0.664759381,0.335240619,0.217123501,0.565355061,0.479831765,0.141212137,0.121267051,0.121267051
auto,40,80,2,distance,RandomOverSampler,0.45493,0.192228676,0.739099134,0.833127651,0.645070617,0.354929383,0.166872349,0.671689707,0.474539077,0.155502393,0.097656322,0.097656322
auto,40,50,3,uniform,SMOTEENN,0.4477989,0.184307899,0.734880658,0.786906528,0.682854788,0.317145212,0.213093472,0.572610089,0.557105845,0.14078566,0.114599164,0.114599164
auto,40,80,3,uniform,ClusterCentroids,0.323056229,0.301842149,0.64908491,0.935623913,0.362545907,0.637454093,0.064376087,0.793369343,0.21921821,0.421831411,0.03087125,0.03087125
auto,40,80,2,uniform,SMOTE,0.409622696,0.227595159,0.706596744,0.913038543,0.500154945,0.499845055,0.086961457,0.765319662,0.344552115,0.263788831,0.052660136,0.052660136
auto,40,80,2,distance,SMOTE,0.399482483,0.216309012,0.706666742,0.86056761,0.552765875,0.447234125,0.13943239,0.709425982,0.403297752,0.207473524,0.081311605,0.081311605
auto,40,80,3,distance,ClusterCentroids,0.313813979,0.315928516,0.643178732,0.936832982,0.349524482,0.650475518,0.063167018,0.822624432,0.22578158,0.434744829,0.032082761,0.032082761
auto,40,80,2,uniform,SMOTEENN,0.428658423,0.188498127,0.724864827,0.783277488,0.666452166,0.333547834,0.216722512,0.530260307,0.435377899,0.110721814,0.099874882,0.099874882
auto,40,80,2,distance,SMOTEENN,0.42405285,0.193928364,0.719978507,0.708619122,0.731337893,0.268662107,0.291380878,0.542166682,0.531702963,0.098656135,0.189260582,0.189260582
auto,40,50,3,distance,SMOTEENN,0.440491093,0.188902489,0.726396983,0.693087369,0.759706597,0.240293403,0.306912631,0.548205316,0.620724758,0.106807312,0.21367634,0.21367634
auto,40,80,2,uniform,SMOTETomek,0.411243157,0.226144923,0.707795002,0.91162318,0.503966824,0.496033176,0.08837682,0.754020568,0.347092134,0.255215383,0.054474046,0.054474046
auto,40,80,2,distance,SMOTETomek,0.400434984,0.214293683,0.707563665,0.856327016,0.558800313,0.441199687,0.143672984,0.695504288,0.407531733,0.198476796,0.082320486,0.082320486
auto,40,95,1,uniform,None,0.356267409,0.187333739,0.68710328,0.736868382,0.637338179,0.362661821,0.263131618,0.255037383,0.36974302,0.020323685,0.061129116,0.061129116
auto,40,95,1,distance,None,0.383146381,0.185752652,0.701349191,0.764512802,0.638185581,0.361814419,0.235487198,0.457209558,0.398854148,0.052928391,0.084941866,0.084941866
auto,40,80,3,uniform,EditedNearestNeighbours,0.437759654,0.234811348,0.725743393,0.89004669,0.561440096,0.438559904,0.10995331,0.765336751,0.425202513,0.285914486,0.069195276,0.069195276
auto,40,80,3,distance,EditedNearestNeighbours,0.448167041,0.242896862,0.731702453,0.892862767,0.570542139,0.429457861,0.107137233,0.812749245,0.447646806,0.306135884,0.072632061,0.072632061
auto,40,65,3,uniform,TomekLinks,0.48577512,0.157970922,0.747219238,0.698317312,0.796121163,0.203878837,0.301682688,0.33211755,0.614900951,0.048377958,0.112180414,0.112180414
auto,40,65,3,distance,TomekLinks,0.513086587,0.156400058,0.761716245,0.722333913,0.801098578,0.198901422,0.277666087,0.484651958,0.629614993,0.06785626,0.130948763,0.130948763
