C,cache_size,class_weight,decision_function_shape,gamma,kernel,Data balancer,Average true rate,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff
2.638947368,2048,,ovo,0.527052632,rbf,NeighbourhoodCleaningRule,0.575043459,0.244003527,0.90608339,0.09391661,0.755996473,0,0,0,0,0
2.638947368,2048,,ovo,0.316631579,rbf,RandomUnderSampler,0.68560817,0.705202822,0.666013519,0.333986481,0.294797178,0,0,0,0,0
2.638947368,2048,,ovo,0.632263158,rbf,NeighbourhoodCleaningRule,0.552474579,0.190917108,0.91403205,0.08596795,0.809082892,0,0,0,0,0
2.638947368,2048,,ovo,0.316631579,rbf,TomekLinks,0.566334819,0.171516755,0.961152882,0.038847118,0.828483245,0,0,0,0,0
2.638947368,2048,,ovo,0.421842105,rbf,OneSidedSelection,0.549806207,0.137830688,0.961781727,0.038218273,0.862169312,0,0,0,0,0
2.638947368,2048,,ovo,0.421842105,rbf,RandomUnderSampler,0.675847531,0.724514991,0.627180071,0.372819929,0.275485009,0,0,0,0,0
2.638947368,2048,,ovo,0.527052632,rbf,OneSidedSelection,0.53944647,0.111375661,0.967517278,0.032482722,0.888624339,0,0,0,0,0
2.638947368,2048,,ovo,0.527052632,rbf,RandomUnderSampler,0.66167924,0.731834215,0.591524265,0.408475735,0.268165785,0,0,0,0,0
2.638947368,2048,,ovo,0.316631579,rbf,ADASYN,0.573335781,0.265432099,0.881239462,0.118760538,0.734567901,0,0,0,0,0
2.638947368,2048,,ovo,0.421842105,rbf,TomekLinks,0.548775221,0.135449735,0.962100706,0.037899294,0.864550265,0,0,0,0,0
2.638947368,2048,,ovo,0.632263158,rbf,OneSidedSelection,0.532931993,0.094532628,0.971331359,0.028668641,0.905467372,0,0,0,0,0
2.638947368,2048,,ovo,0.316631579,rbf,RandomOverSampler,0.572744023,0.255643739,0.889844308,0.110155692,0.744356261,0,0,0,0,0
2.638947368,2048,,ovo,0.632263158,rbf,RandomUnderSampler,0.652843599,0.741534392,0.564152806,0.435847194,0.258465608,0,0,0,0,0
2.638947368,2048,,ovo,0.527052632,rbf,TomekLinks,0.542144123,0.116137566,0.96815068,0.03184932,0.883862434,0,0,0,0,0
2.638947368,2048,,ovo,0.421842105,rbf,ADASYN,0.564927639,0.24638448,0.883470798,0.116529202,0.75361552,0,0,0,0,0
2.638947368,2048,,ovo,0.632263158,rbf,TomekLinks,0.533525101,0.094444444,0.972605757,0.027394243,0.905555556,0,0,0,0,0
2.638947368,2048,,ovo,0.527052632,rbf,ADASYN,0.56342274,0.239241623,0.887603858,0.112396142,0.760758377,0,0,0,0,0
2.638947368,2048,,ovo,0.421842105,rbf,RandomOverSampler,0.546580593,0.188359788,0.904801397,0.095198603,0.811640212,0,0,0,0,0
2.638947368,2048,,ovo,0.316631579,rbf,SMOTE,0.548038657,0.188095238,0.907982076,0.092017924,0.811904762,0,0,0,0,0
2.638947368,2048,,ovo,0.527052632,rbf,RandomOverSampler,0.526957334,0.137654321,0.916260348,0.083739652,0.862345679,0,0,0,0,0
2.638947368,2048,,ovo,0.632263158,rbf,ADASYN,0.547803473,0.202910053,0.892696894,0.107303106,0.797089947,0,0,0,0,0
2.638947368,2048,,ovo,0.421842105,rbf,SMOTE,0.528935386,0.144797178,0.913073593,0.086926407,0.855202822,0,0,0,0,0
2.638947368,2048,,ovo,0.632263158,rbf,RandomOverSampler,0.522398547,0.120899471,0.923897623,0.076102377,0.879100529,0,0,0,0,0
2.638947368,2048,,ovo,0.316631579,rbf,SMOTEENN,0.548777837,0.156790123,0.94076555,0.05923445,0.843209877,0,0,0,0,0
2.638947368,2048,,ovo,0.527052632,rbf,SMOTE,0.524537607,0.128042328,0.921032885,0.078967115,0.871957672,0,0,0,0,0
2.638947368,2048,,ovo,0.632263158,rbf,SMOTE,0.522032733,0.118253968,0.925811498,0.074188502,0.881746032,0,0,0,0,0
2.638947368,2048,,ovo,0.421842105,rbf,SMOTEENN,0.53111955,0.116049383,0.946189717,0.053810283,0.883950617,0,0,0,0,0
2.638947368,2048,,ovo,0.316631579,rbf,SMOTETomek,0.553440799,0.197619048,0.90926255,0.09073745,0.802380952,0,0,0,0,0
2.638947368,2048,,ovo,0.527052632,rbf,SMOTEENN,0.531398994,0.111199295,0.951598694,0.048401306,0.888800705,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,None,0.521216509,0.06313933,0.979293689,0.020706311,0.93686067,0,0,0,0,0
2.638947368,2048,,ovo,0.632263158,rbf,SMOTEENN,0.527902669,0.099118166,0.956687172,0.043312828,0.900881834,0,0,0,0,0
2.638947368,2048,,ovo,0.421842105,rbf,SMOTETomek,0.531680168,0.149647266,0.913713071,0.086286929,0.850352734,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,None,0.506271698,0.031657848,0.980885547,0.019114453,0.968342152,0,0,0,0,0
2.638947368,2048,,ovo,0.527052632,rbf,SMOTETomek,0.52728163,0.132892416,0.921670844,0.078329156,0.867107584,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,None,0.506908137,0.031657848,0.982158426,0.017841574,0.968342152,0,0,0,0,0
2.638947368,2048,,ovo,0.632263158,rbf,SMOTETomek,0.523551007,0.118430335,0.928671679,0.071328321,0.881569665,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,ClusterCentroids,0.665967317,0.685978836,0.645955799,0.354044201,0.314021164,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,None,0.507067627,0.031657848,0.982477406,0.017522594,0.968342152,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,EditedNearestNeighbours,0.547825625,0.166666667,0.928984583,0.071015417,0.833333333,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,ClusterCentroids,0.664389129,0.676455026,0.652323232,0.347676768,0.323544974,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,ClusterCentroids,0.665742893,0.674074074,0.657411711,0.342588289,0.325925926,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,EditedNearestNeighbours,0.528450799,0.116137566,0.940764031,0.059235969,0.883862434,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,EditedNearestNeighbours,0.516772571,0.089594356,0.943950786,0.056049214,0.910405644,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,ClusterCentroids,0.661175287,0.65952381,0.662826764,0.337173236,0.34047619,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,InstanceHardnessThreshold,0.571576289,0.872222222,0.270930356,0.729069644,0.127777778,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,EditedNearestNeighbours,0.50970102,0.075132275,0.944269765,0.055730235,0.924867725,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,NearMiss,0.597741239,0.929982363,0.265500114,0.734499886,0.070017637,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,InstanceHardnessThreshold,0.568029965,0.879453263,0.256606668,0.743393332,0.120546737,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,InstanceHardnessThreshold,0.566943959,0.889065256,0.244822663,0.755177337,0.110934744,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,NearMiss,0.577826004,0.946825397,0.208826612,0.791173388,0.053174603,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,NeighbourhoodCleaningRule,0.539210864,0.152292769,0.926128959,0.073871041,0.847707231,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,NearMiss,0.56867016,0.949206349,0.188133971,0.811866029,0.050793651,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,InstanceHardnessThreshold,0.562681071,0.893915344,0.231446799,0.768553201,0.106084656,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,NeighbourhoodCleaningRule,0.526941343,0.118518519,0.935364168,0.064635832,0.881481481,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,NearMiss,0.567153574,0.958906526,0.175400623,0.824599377,0.041093474,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,OneSidedSelection,0.520534459,0.063051146,0.978017772,0.021982228,0.936948854,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,RandomUnderSampler,0.659811017,0.751058201,0.568563834,0.431436166,0.248941799,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,NeighbourhoodCleaningRule,0.518876358,0.099206349,0.938546366,0.061453634,0.900793651,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,TomekLinks,0.519822452,0.060670194,0.97897471,0.02102529,0.939329806,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,OneSidedSelection,0.51089099,0.041534392,0.980247589,0.019752411,0.958465608,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,NeighbourhoodCleaningRule,0.509741315,0.079982363,0.939500266,0.060499734,0.920017637,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,RandomUnderSampler,0.654507734,0.765608466,0.543407002,0.456592998,0.234391534,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,OneSidedSelection,0.507664236,0.034126984,0.981201489,0.018798511,0.965873016,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,RandomUnderSampler,0.65167692,0.777777778,0.525576061,0.474423939,0.222222222,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,ADASYN,0.527143912,0.154585538,0.899702286,0.100297714,0.845414462,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,TomekLinks,0.51105048,0.041534392,0.980566568,0.019433432,0.958465608,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,TomekLinks,0.507983216,0.034126984,0.981839447,0.018160553,0.965873016,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,RandomOverSampler,0.51512949,0.101587302,0.928671679,0.071328321,0.898412698,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,OneSidedSelection,0.507983216,0.034126984,0.981839447,0.018160553,0.965873016,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,RandomUnderSampler,0.649590053,0.801940035,0.49724007,0.50275993,0.198059965,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,ADASYN,0.523694717,0.142592593,0.904796841,0.095203159,0.857407407,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,ADASYN,0.520321848,0.1329806,0.907663097,0.092336903,0.8670194,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,TomekLinks,0.507983216,0.034126984,0.981839447,0.018160553,0.965873016,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,RandomOverSampler,0.508095491,0.084656085,0.931534898,0.068465102,0.915343915,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,SMOTE,0.520960693,0.111022928,0.930898458,0.069101542,0.888977072,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,RandomOverSampler,0.506350219,0.07989418,0.932806258,0.067193742,0.92010582,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,ADASYN,0.521083559,0.123368607,0.918798511,0.081201489,0.876631393,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,SMOTE,0.51560066,0.099029982,0.932171337,0.067828663,0.900970018,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,RandomOverSampler,0.504925445,0.075132275,0.934718615,0.065281385,0.924867725,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,SMOTE,0.512908323,0.089506173,0.936310473,0.063689527,0.910493827,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,SMOTEENN,0.529175084,0.096560847,0.961789322,0.038210678,0.903439153,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,SMOTE,0.510159279,0.082098765,0.938219792,0.061780208,0.917901235,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,SMOTEENN,0.525451001,0.084656085,0.966245918,0.033754082,0.915343915,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,SMOTEENN,0.519959453,0.072398589,0.967520316,0.032479684,0.927601411,0,0,0,0,0
2.638947368,2048,,ovo,0.737473684,rbf,SMOTETomek,0.518775727,0.111111111,0.926440343,0.073559657,0.888888889,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,None,0.505833059,0.029188713,0.982477406,0.017522594,0.970811287,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,SMOTEENN,0.520041855,0.070017637,0.970066074,0.029933926,0.929982363,0,0,0,0,0
2.638947368,2048,,ovo,0.842684211,rbf,SMOTETomek,0.515402859,0.101499118,0.9293066,0.0706934,0.898500882,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,0.947894737,rbf,SMOTETomek,0.514770976,0.096737213,0.932804739,0.067195261,0.903262787,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.053105263,rbf,SMOTETomek,0.511715568,0.08712522,0.936305916,0.063694084,0.91287478,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,ClusterCentroids,0.660347417,0.649911817,0.670783018,0.329216982,0.350088183,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,EditedNearestNeighbours,0.506167903,0.065520282,0.946815524,0.053184476,0.934479718,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,ClusterCentroids,0.661389037,0.642768959,0.680009114,0.319990886,0.357231041,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,EditedNearestNeighbours,0.503665772,0.058289242,0.949042303,0.050957697,0.941710758,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,ClusterCentroids,0.649726463,0.609259259,0.690193666,0.309806334,0.390740741,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,ClusterCentroids,0.647483228,0.578042328,0.716924129,0.283075871,0.421957672,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,EditedNearestNeighbours,0.502908914,0.055820106,0.949997722,0.050002278,0.944179894,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,InstanceHardnessThreshold,0.557832671,0.898853616,0.216811726,0.783188274,0.101146384,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,EditedNearestNeighbours,0.501833835,0.05335097,0.950316701,0.049683299,0.94664903,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,NearMiss,0.560933478,0.96366843,0.158198527,0.841801473,0.03633157,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,InstanceHardnessThreshold,0.551012633,0.908465608,0.193559657,0.806440343,0.091534392,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,NearMiss,0.552269014,0.966049383,0.138488646,0.861511354,0.033950617,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,InstanceHardnessThreshold,0.545840696,0.918165785,0.173515607,0.826484393,0.081834215,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,NeighbourhoodCleaningRule,0.505570998,0.07037037,0.940771626,0.059228374,0.92962963,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,NearMiss,0.547969629,0.966049383,0.129889876,0.870110124,0.033950617,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,InstanceHardnessThreshold,0.537557868,0.918165785,0.156949951,0.843050049,0.081834215,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,NeighbourhoodCleaningRule,0.504099854,0.065520282,0.942679426,0.057320574,0.934479718,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,NearMiss,0.547969629,0.966049383,0.129889876,0.870110124,0.033950617,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,OneSidedSelection,0.505833059,0.029188713,0.982477406,0.017522594,0.970811287,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,RandomUnderSampler,0.636805018,0.824074074,0.449535961,0.550464039,0.175925926,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,RandomUnderSampler,0.632170409,0.845679012,0.418661806,0.581338194,0.154320988,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,TomekLinks,0.505673569,0.029188713,0.982158426,0.017841574,0.970811287,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,RandomUnderSampler,0.626806326,0.869664903,0.383947748,0.616052252,0.130335097,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,TomekLinks,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,ADASYN,0.515451972,0.104144621,0.926759323,0.073240677,0.895855379,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,RandomUnderSampler,0.622397661,0.893650794,0.351144528,0.648855472,0.106349206,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,TomekLinks,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,RandomOverSampler,0.502061003,0.067813051,0.936308954,0.063691046,0.932186949,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,ADASYN,0.506504392,0.084656085,0.9283527,0.0716473,0.915343915,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,TomekLinks,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,RandomOverSampler,0.501030016,0.065432099,0.936627933,0.063372067,0.934567901,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,ADASYN,0.506110605,0.082275132,0.929946077,0.070053923,0.917724868,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,SMOTE,0.505519312,0.075044092,0.935994532,0.064005468,0.924955908,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,RandomOverSampler,0.499954938,0.062962963,0.936946913,0.063053087,0.937037037,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,ADASYN,0.50384505,0.077425044,0.930265057,0.069734943,0.922574956,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,SMOTE,0.505444504,0.072663139,0.938225868,0.061774132,0.927336861,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,RandomOverSampler,0.499954938,0.062962963,0.936946913,0.063053087,0.937037037,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,SMOTE,0.504891226,0.070282187,0.939500266,0.060499734,0.929717813,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,SMOTEENN,0.514532375,0.06313933,0.96592542,0.03407458,0.93686067,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,SMOTE,0.50449592,0.067901235,0.941090605,0.058909395,0.932098765,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,SMOTEENN,0.512145642,0.055820106,0.968471178,0.031528822,0.944179894,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,SMOTEENN,0.510514249,0.050970018,0.97005848,0.02994152,0.949029982,0,0,0,0,0
2.638947368,2048,,ovo,1.158315789,rbf,SMOTETomek,0.510368936,0.077425044,0.943312828,0.056687172,0.922574956,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,SMOTEENN,0.510514249,0.050970018,0.97005848,0.02994152,0.949029982,0,0,0,0,0
2.638947368,2048,,ovo,1.579157895,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.263526316,rbf,SMOTETomek,0.511006135,0.077425044,0.944587226,0.055412774,0.922574956,0,0,0,0,0
2.638947368,2048,,ovo,1.684368421,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.368736842,rbf,SMOTETomek,0.507868324,0.070194004,0.945542644,0.054457356,0.929805996,0,0,0,0,0
2.638947368,2048,,ovo,1.789578947,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.473947368,rbf,SMOTETomek,0.507314287,0.067813051,0.946815524,0.053184476,0.932186949,0,0,0,0,0
2.638947368,2048,,ovo,1.894789474,rbf,None,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.579157895,rbf,ClusterCentroids,0.61425293,0.479100529,0.749405332,0.250594668,0.520899471,0,0,0,0,0
2.638947368,2048,,ovo,1.684368421,rbf,ClusterCentroids,0.581040691,0.355996473,0.806084909,0.193915091,0.644003527,0,0,0,0,0
2.638947368,2048,,ovo,1.579157895,rbf,EditedNearestNeighbours,0.501833835,0.05335097,0.950316701,0.049683299,0.94664903,0,0,0,0,0
2.638947368,2048,,ovo,1.684368421,rbf,EditedNearestNeighbours,0.501833835,0.05335097,0.950316701,0.049683299,0.94664903,0,0,0,0,0
2.638947368,2048,,ovo,1.789578947,rbf,ClusterCentroids,0.546293174,0.255908289,0.836678059,0.163321941,0.744091711,0,0,0,0,0
2.638947368,2048,,ovo,1.789578947,rbf,EditedNearestNeighbours,0.501833835,0.05335097,0.950316701,0.049683299,0.94664903,0,0,0,0,0
2.638947368,2048,,ovo,1.894789474,rbf,ClusterCentroids,0.535300794,0.224691358,0.84591023,0.15408977,0.775308642,0,0,0,0,0
2.638947368,2048,,ovo,1.579157895,rbf,InstanceHardnessThreshold,0.548191438,0.947089947,0.149292929,0.850707071,0.052910053,0,0,0,0,0
2.638947368,2048,,ovo,1.894789474,rbf,EditedNearestNeighbours,0.501833835,0.05335097,0.950316701,0.049683299,0.94664903,0,0,0,0,0
2.638947368,2048,,ovo,1.579157895,rbf,NearMiss,0.547969629,0.966049383,0.129889876,0.870110124,0.033950617,0,0,0,0,0
2.638947368,2048,,ovo,1.684368421,rbf,InstanceHardnessThreshold,0.539682666,0.949470899,0.129894433,0.870105567,0.050529101,0,0,0,0,0
2.638947368,2048,,ovo,1.684368421,rbf,NearMiss,0.54781014,0.966049383,0.129570897,0.870429103,0.033950617,0,0,0,0,0
2.638947368,2048,,ovo,1.789578947,rbf,InstanceHardnessThreshold,0.539239935,0.954320988,0.124158882,0.875841118,0.045679012,0,0,0,0,0
2.638947368,2048,,ovo,1.789578947,rbf,NearMiss,0.54781014,0.966049383,0.129570897,0.870429103,0.033950617,0,0,0,0,0
2.638947368,2048,,ovo,1.579157895,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
2.638947368,2048,,ovo,1.894789474,rbf,InstanceHardnessThreshold,0.534617773,0.954320988,0.114914559,0.885085441,0.045679012,0,0,0,0,0
2.638947368,2048,,ovo,1.684368421,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
2.638947368,2048,,ovo,1.894789474,rbf,NearMiss,0.54781014,0.966049383,0.129570897,0.870429103,0.033950617,0,0,0,0,0
2.638947368,2048,,ovo,1.789578947,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
2.638947368,2048,,ovo,1.579157895,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.579157895,rbf,RandomUnderSampler,0.600052783,0.886507937,0.31359763,0.68640237,0.113492063,0,0,0,0,0
2.638947368,2048,,ovo,1.684368421,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.894789474,rbf,NeighbourhoodCleaningRule,0.502109187,0.060582011,0.943636364,0.056363636,0.939417989,0,0,0,0,0
2.638947368,2048,,ovo,1.684368421,rbf,RandomUnderSampler,0.593819777,0.896031746,0.291607807,0.708392193,0.103968254,0,0,0,0,0
2.638947368,2048,,ovo,1.579157895,rbf,TomekLinks,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.789578947,rbf,OneSidedSelection,0.504757981,0.026719577,0.982796385,0.017203615,0.973280423,0,0,0,0,0
2.638947368,2048,,ovo,1.789578947,rbf,RandomUnderSampler,0.588351983,0.908024691,0.268679274,0.731320726,0.091975309,0,0,0,0,0
