alpha,binarize,fit_prior,Data balancer,Matthews correlation coefficient,Cohen Kappa Score,Balanced Accuracy,Average true positive rate,Average true negative rate,Average false positive rate,Average false negative rate,Average true positive with cutoff,Average true negative rate with cutoff,Average false positive rate with cutoff,Average false negative rate with cutoff,Average unclassified from cutoff,
0.6,0,TRUE,InstanceHardnessThreshold,0.265881877,0.20885872,0.699318596,0.708926876,0.689710317,0.310289683,0.291073124,0.639316239,0.609337754,0.2460873,0.248528015,0.248528015,0.007197301
0.6,0,FALSE,InstanceHardnessThreshold,0.265881877,0.20885872,0.699318596,0.708926876,0.689710317,0.310289683,0.291073124,0.639316239,0.609337754,0.2460873,0.248528015,0.248528015,0.008528709
0.2,,FALSE,InstanceHardnessThreshold,0.264888152,0.206597019,0.69919321,0.713865147,0.684521272,0.315478728,0.286134853,0.654320988,0.600906149,0.25321967,0.246058879,0.246058879,0.002550046
0.2,0,FALSE,InstanceHardnessThreshold,0.264888152,0.206597019,0.69919321,0.713865147,0.684521272,0.315478728,0.286134853,0.654320988,0.600906149,0.25321967,0.246058879,0.246058879,0.008062522
0.3,0,TRUE,InstanceHardnessThreshold,0.264854717,0.207151666,0.698930305,0.711396011,0.686464599,0.313535401,0.288603989,0.644254511,0.603503039,0.252248796,0.246058879,0.246058879,0.015002092
0.3,,TRUE,InstanceHardnessThreshold,0.264854717,0.207151666,0.698930305,0.711396011,0.686464599,0.313535401,0.288603989,0.644254511,0.603503039,0.252248796,0.246058879,0.246058879,0.00263532
0.5,,TRUE,InstanceHardnessThreshold,0.264828413,0.207711061,0.698669768,0.708926876,0.688412661,0.311587339,0.291073124,0.641785375,0.60901255,0.249007814,0.246058879,0.246058879,0.006701787
0.5,,FALSE,InstanceHardnessThreshold,0.264828413,0.207711061,0.698669768,0.708926876,0.688412661,0.311587339,0.291073124,0.641785375,0.608688926,0.249331439,0.246058879,0.246058879,0.002702951
0.5,0,FALSE,InstanceHardnessThreshold,0.264828413,0.207711061,0.698669768,0.708926876,0.688412661,0.311587339,0.291073124,0.641785375,0.608688926,0.249331439,0.246058879,0.246058879,0.007344961
0.5,0,TRUE,InstanceHardnessThreshold,0.264828413,0.207711061,0.698669768,0.708926876,0.688412661,0.311587339,0.291073124,0.641785375,0.60901255,0.249007814,0.246058879,0.246058879,0.007331689
0.3,0,FALSE,InstanceHardnessThreshold,0.26432744,0.206578198,0.69860668,0.711396011,0.685817349,0.314182651,0.288603989,0.644254511,0.603179414,0.252248796,0.243589744,0.243589744,0.00727733
0.3,,FALSE,InstanceHardnessThreshold,0.26432744,0.206578198,0.69860668,0.711396011,0.685817349,0.314182651,0.288603989,0.644254511,0.603179414,0.252248796,0.243589744,0.243589744,0.002696276
0.4,,TRUE,InstanceHardnessThreshold,0.264045317,0.206856124,0.698182753,0.708926876,0.68743863,0.31256137,0.291073124,0.644254511,0.606740864,0.250629095,0.246058879,0.246058879,0.00257357
0.4,0,TRUE,InstanceHardnessThreshold,0.264045317,0.206856124,0.698182753,0.708926876,0.68743863,0.31256137,0.291073124,0.644254511,0.606740864,0.250629095,0.246058879,0.246058879,0.007163207
0.1,,FALSE,InstanceHardnessThreshold,0.263061465,0.204616644,0.698059734,0.713865147,0.682254322,0.317745678,0.286134853,0.656790123,0.600585682,0.25581656,0.248622982,0.248622982,0.002644777
0.1,0,FALSE,InstanceHardnessThreshold,0.263061465,0.204616644,0.698059734,0.713865147,0.682254322,0.317745678,0.286134853,0.656790123,0.600585682,0.25581656,0.248622982,0.248622982,0.00728186
0.1,0,TRUE,InstanceHardnessThreshold,0.263061465,0.204616644,0.698059734,0.713865147,0.682254322,0.317745678,0.286134853,0.656790123,0.600909306,0.25581656,0.248622982,0.248622982,0.011269569
0.1,,TRUE,InstanceHardnessThreshold,0.263061465,0.204616644,0.698059734,0.713865147,0.682254322,0.317745678,0.286134853,0.656790123,0.600909306,0.25581656,0.248622982,0.248622982,0.002614101
0.4,,FALSE,InstanceHardnessThreshold,0.263249908,0.205988546,0.697697316,0.708926876,0.686467756,0.313532244,0.291073124,0.644254511,0.606417239,0.251276344,0.246058879,0.246058879,0.002526442
0.4,0,FALSE,InstanceHardnessThreshold,0.263249908,0.205988546,0.697697316,0.708926876,0.686467756,0.313532244,0.291073124,0.644254511,0.606417239,0.251276344,0.246058879,0.246058879,0.007194837
1,,TRUE,NearMiss,0.223497723,0.163167228,0.672064368,0.714150047,0.629978688,0.370021312,0.285849953,0.69677113,0.584603363,0.32495856,0.248433048,0.248433048,0.002576669
1,,FALSE,NearMiss,0.223497723,0.163167228,0.672064368,0.714150047,0.629978688,0.370021312,0.285849953,0.69677113,0.584603363,0.32495856,0.248433048,0.248433048,0.002577782
1,0,FALSE,NearMiss,0.223497723,0.163167228,0.672064368,0.714150047,0.629978688,0.370021312,0.285849953,0.69677113,0.584603363,0.32495856,0.248433048,0.248433048,0.003121376
1,0,TRUE,NearMiss,0.223497723,0.163167228,0.672064368,0.714150047,0.629978688,0.370021312,0.285849953,0.69677113,0.584603363,0.32495856,0.248433048,0.248433048,0.003129005
0.6,,TRUE,NearMiss,0.222368352,0.15991836,0.671865025,0.724121557,0.619608493,0.380391507,0.275878443,0.704178538,0.572283527,0.341490252,0.226115859,0.226115859,0.002532403
0.6,,FALSE,NearMiss,0.222368352,0.15991836,0.671865025,0.724121557,0.619608493,0.380391507,0.275878443,0.704178538,0.572283527,0.341490252,0.226115859,0.226115859,0.002561569
0.6,0,TRUE,NearMiss,0.222368352,0.15991836,0.671865025,0.724121557,0.619608493,0.380391507,0.275878443,0.704178538,0.572283527,0.341490252,0.226115859,0.226115859,0.003146966
0.6,0,FALSE,NearMiss,0.222368352,0.15991836,0.671865025,0.724121557,0.619608493,0.380391507,0.275878443,0.704178538,0.572283527,0.341490252,0.226115859,0.226115859,0.0031449
0.7,,FALSE,NearMiss,0.221976342,0.160557798,0.671293311,0.719088319,0.623498303,0.376501697,0.280911681,0.704178538,0.576171758,0.337281553,0.228679962,0.228679962,0.002598763
0.7,,TRUE,NearMiss,0.221976342,0.160557798,0.671293311,0.719088319,0.623498303,0.376501697,0.280911681,0.704178538,0.576171758,0.337281553,0.228679962,0.228679962,0.002590577
0.7,0,FALSE,NearMiss,0.221976342,0.160557798,0.671293311,0.719088319,0.623498303,0.376501697,0.280911681,0.704178538,0.576171758,0.337281553,0.228679962,0.228679962,0.003192027
0.7,0,TRUE,NearMiss,0.221976342,0.160557798,0.671293311,0.719088319,0.623498303,0.376501697,0.280911681,0.704178538,0.576171758,0.337281553,0.228679962,0.228679962,0.003127893
0.5,,TRUE,NearMiss,0.221177319,0.158182782,0.671155478,0.726590693,0.615720262,0.384279738,0.273409307,0.704178538,0.5703402,0.34440603,0.221082621,0.221082621,0.002646764
0.5,,FALSE,NearMiss,0.221177319,0.158182782,0.671155478,0.726590693,0.615720262,0.384279738,0.273409307,0.704178538,0.5703402,0.34440603,0.221082621,0.221082621,0.002616008
0.5,0,FALSE,NearMiss,0.221177319,0.158182782,0.671155478,0.726590693,0.615720262,0.384279738,0.273409307,0.704178538,0.5703402,0.34440603,0.221082621,0.221082621,0.003125111
0.5,0,TRUE,NearMiss,0.221177319,0.158182782,0.671155478,0.726590693,0.615720262,0.384279738,0.273409307,0.704178538,0.5703402,0.34440603,0.221082621,0.221082621,0.003195365
0.2,,TRUE,NearMiss,0.220070546,0.15347905,0.671136401,0.744064577,0.598208225,0.401791775,0.255935423,0.721462488,0.55184466,0.360936143,0.203703704,0.203703704,0.002558549
0.2,,FALSE,NearMiss,0.220070546,0.15347905,0.671136401,0.744064577,0.598208225,0.401791775,0.255935423,0.721462488,0.55184466,0.360936143,0.203703704,0.203703704,0.002624353
0.2,0,TRUE,NearMiss,0.220070546,0.15347905,0.671136401,0.744064577,0.598208225,0.401791775,0.255935423,0.721462488,0.55184466,0.360936143,0.203703704,0.203703704,0.003277063
0.2,0,FALSE,NearMiss,0.220070546,0.15347905,0.671136401,0.744064577,0.598208225,0.401791775,0.255935423,0.721462488,0.55184466,0.360936143,0.203703704,0.203703704,0.00313584
0.4,,TRUE,NearMiss,0.220704817,0.157188998,0.670932946,0.729059829,0.612806062,0.387193938,0.270940171,0.714055081,0.564172389,0.349917121,0.218613485,0.218613485,0.002554417
0.4,0,TRUE,NearMiss,0.220704817,0.157188998,0.670932946,0.729059829,0.612806062,0.387193938,0.270940171,0.714055081,0.564172389,0.349917121,0.218613485,0.218613485,0.0030725
0.4,,FALSE,NearMiss,0.220704817,0.157188998,0.670932946,0.729059829,0.612806062,0.387193938,0.270940171,0.714055081,0.564172389,0.349917121,0.218613485,0.218613485,0.002591689
0.4,0,FALSE,NearMiss,0.220704817,0.157188998,0.670932946,0.729059829,0.612806062,0.387193938,0.270940171,0.714055081,0.564172389,0.349917121,0.218613485,0.218613485,0.003119151
0.1,0,FALSE,NearMiss,0.218678394,0.149498625,0.670496548,0.756410256,0.58458284,0.41541716,0.243589744,0.731433998,0.540497277,0.376511169,0.203703704,0.203703704,0.003206968
0.1,,FALSE,NearMiss,0.218678394,0.149498625,0.670496548,0.756410256,0.58458284,0.41541716,0.243589744,0.731433998,0.540497277,0.376511169,0.203703704,0.203703704,0.0025208
0.1,0,TRUE,NearMiss,0.218678394,0.149498625,0.670496548,0.756410256,0.58458284,0.41541716,0.243589744,0.731433998,0.540497277,0.376511169,0.203703704,0.203703704,0.00314935
0.1,,TRUE,NearMiss,0.218678394,0.149498625,0.670496548,0.756410256,0.58458284,0.41541716,0.243589744,0.731433998,0.540497277,0.376511169,0.203703704,0.203703704,0.00257349
0.9,,FALSE,NearMiss,0.219968882,0.159593509,0.669634026,0.714150047,0.625118005,0.374881995,0.285849953,0.699240266,0.583304128,0.328527903,0.248433048,0.248433048,0.002545039
0.9,,TRUE,NearMiss,0.219968882,0.159593509,0.669634026,0.714150047,0.625118005,0.374881995,0.285849953,0.699240266,0.583304128,0.328527903,0.248433048,0.248433048,0.002588749
0.9,0,FALSE,NearMiss,0.219968882,0.159593509,0.669634026,0.714150047,0.625118005,0.374881995,0.285849953,0.699240266,0.583304128,0.328527903,0.248433048,0.248433048,0.003187021
0.9,0,TRUE,NearMiss,0.219968882,0.159593509,0.669634026,0.714150047,0.625118005,0.374881995,0.285849953,0.699240266,0.583304128,0.328527903,0.248433048,0.248433048,0.004515886
0.3,0,FALSE,NearMiss,0.218652655,0.154614351,0.669619685,0.731623932,0.607615439,0.392384561,0.268376068,0.718993352,0.558978609,0.354130555,0.211206078,0.211206078,0.003220956
0.3,0,TRUE,NearMiss,0.218652655,0.154614351,0.669619685,0.731623932,0.607615439,0.392384561,0.268376068,0.718993352,0.558978609,0.354130555,0.211206078,0.211206078,0.003109376
0.3,,TRUE,NearMiss,0.218652655,0.154614351,0.669619685,0.731623932,0.607615439,0.392384561,0.268376068,0.718993352,0.558978609,0.354130555,0.211206078,0.211206078,0.002584696
0.3,,FALSE,NearMiss,0.218652655,0.154614351,0.669619685,0.731623932,0.607615439,0.392384561,0.268376068,0.718993352,0.558978609,0.354130555,0.211206078,0.211206078,0.002572536
0.8,0,FALSE,NearMiss,0.219499404,0.159118655,0.669309612,0.714150047,0.624469177,0.375530823,0.285849953,0.704178538,0.579414318,0.332092509,0.236087369,0.236087369,0.003204266
0.8,,TRUE,NearMiss,0.219499404,0.159118655,0.669309612,0.714150047,0.624469177,0.375530823,0.285849953,0.704178538,0.579414318,0.332092509,0.236087369,0.236087369,0.002564907
0.8,,FALSE,NearMiss,0.219499404,0.159118655,0.669309612,0.714150047,0.624469177,0.375530823,0.285849953,0.704178538,0.579414318,0.332092509,0.236087369,0.236087369,0.00252835
0.8,0,TRUE,NearMiss,0.219499404,0.159118655,0.669309612,0.714150047,0.624469177,0.375530823,0.285849953,0.704178538,0.579414318,0.332092509,0.236087369,0.236087369,0.003113111
0.9,0,FALSE,ClusterCentroids,0.12604597,0.049956574,0.584954018,0.905603039,0.264304996,0.735695004,0.094396961,0.848433048,0.167353382,0.626770858,0.044824311,0.044824311,0.003226121
0.9,0,TRUE,ClusterCentroids,0.12604597,0.049956574,0.584954018,0.905603039,0.264304996,0.735695004,0.094396961,0.848433048,0.167353382,0.626770858,0.044824311,0.044824311,0.003237247
0.4,0,TRUE,ClusterCentroids,0.124536065,0.049845414,0.584383882,0.900569801,0.268197964,0.731802036,0.099430199,0.850902184,0.170595943,0.624177125,0.044824311,0.044824311,0.003234307
0.4,0,FALSE,ClusterCentroids,0.124536065,0.049845414,0.584383882,0.900569801,0.268197964,0.731802036,0.099430199,0.850902184,0.170595943,0.624177125,0.044824311,0.044824311,0.003275553
1,0,FALSE,ClusterCentroids,0.125275332,0.049520274,0.58430519,0.905603039,0.263007341,0.736992659,0.094396961,0.848433048,0.166704554,0.627421265,0.044824311,0.044824311,0.003169378
1,0,TRUE,ClusterCentroids,0.125275332,0.049520274,0.58430519,0.905603039,0.263007341,0.736992659,0.094396961,0.848433048,0.166704554,0.627421265,0.044824311,0.044824311,0.003250758
0.8,0,FALSE,ClusterCentroids,0.124407245,0.049328984,0.583833779,0.903038936,0.264628621,0.735371379,0.096961064,0.848433048,0.168003789,0.626769279,0.044824311,0.044824311,0.003360987
0.8,0,TRUE,ClusterCentroids,0.124407245,0.049328984,0.583833779,0.903038936,0.264628621,0.735371379,0.096961064,0.848433048,0.168003789,0.626769279,0.044824311,0.044824311,0.003398736
0.5,0,FALSE,ClusterCentroids,0.123757783,0.049408072,0.583735844,0.900569801,0.266901886,0.733098114,0.099430199,0.848433048,0.170595943,0.624177125,0.044824311,0.044824311,0.003245274
0.5,0,TRUE,ClusterCentroids,0.123757783,0.049408072,0.583735844,0.900569801,0.266901886,0.733098114,0.099430199,0.848433048,0.170595943,0.624177125,0.044824311,0.044824311,0.003269196
0.1,0,FALSE,ClusterCentroids,0.122972078,0.049615711,0.583697839,0.895631529,0.271764149,0.728235851,0.104368471,0.848338082,0.17448891,0.624175547,0.044824311,0.044824311,0.003121694
0.1,0,TRUE,ClusterCentroids,0.122972078,0.049615711,0.583697839,0.895631529,0.271764149,0.728235851,0.104368471,0.848338082,0.17448891,0.624175547,0.044824311,0.044824311,0.003129641
0.6,0,TRUE,ClusterCentroids,0.123372921,0.049179482,0.58341143,0.900569801,0.266253059,0.733746941,0.099430199,0.848433048,0.169299866,0.625149578,0.044824311,0.044824311,0.003270864
0.6,0,FALSE,ClusterCentroids,0.123372921,0.049179482,0.58341143,0.900569801,0.266253059,0.733746941,0.099430199,0.848433048,0.169299866,0.625149578,0.044824311,0.044824311,0.003258546
0.2,0,TRUE,ClusterCentroids,0.122574117,0.049407376,0.583374214,0.895631529,0.2711169,0.7288831,0.104368471,0.850902184,0.174163707,0.623851922,0.044824311,0.044824311,0.003407796
0.2,0,FALSE,ClusterCentroids,0.122574117,0.049407376,0.583374214,0.895631529,0.2711169,0.7288831,0.104368471,0.850902184,0.174163707,0.623851922,0.044824311,0.044824311,0.003362656
0.3,0,TRUE,ClusterCentroids,0.122876269,0.049234438,0.583311916,0.898100665,0.268523167,0.731476833,0.101899335,0.850902184,0.171893599,0.624177125,0.044824311,0.044824311,0.003361225
0.3,0,FALSE,ClusterCentroids,0.122876269,0.049234438,0.583311916,0.898100665,0.268523167,0.731476833,0.101899335,0.850902184,0.171893599,0.624177125,0.044824311,0.044824311,0.00329121
0.7,0,FALSE,ClusterCentroids,0.122970693,0.048973428,0.583086226,0.900569801,0.265602652,0.734397348,0.099430199,0.848433048,0.169299866,0.62612203,0.044824311,0.044824311,0.003324509
0.7,0,TRUE,ClusterCentroids,0.122970693,0.048973428,0.583086226,0.900569801,0.265602652,0.734397348,0.099430199,0.848433048,0.169299866,0.62612203,0.044824311,0.044824311,0.003536542
0.1,2.222222222,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.239960512
0.1,2.222222222,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.248235305
0.1,1.111111111,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.266163349
0.1,1.111111111,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.302532355
0.1,2.222222222,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028159539
0.1,1.111111111,FALSE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.00278306
0.1,1.111111111,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.0027771
0.1,2.222222222,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.010251999
0.1,2.222222222,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.040780703
0.1,1.111111111,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.026432355
0.1,1.111111111,FALSE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,0,0,0,0,0.02961731
0.1,2.222222222,TRUE,EditedNearestNeighbours,0,0,0.5,0,1,0,1,0,1,0,1,1,0.025762161
0.1,2.222222222,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.011000474
0.1,1.111111111,FALSE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002870003
0.1,2.222222222,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002832333
0.1,1.111111111,TRUE,InstanceHardnessThreshold,0,0,0.5,0,1,0,1,0,0,0,0,0,0.006973664
0.1,2.222222222,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.00281318
0.1,1.111111111,FALSE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002854983
0.1,1.111111111,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.00291427
0.1,2.222222222,TRUE,NearMiss,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002960602
0.1,1.111111111,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.01150767
0.1,2.222222222,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.013063828
0.1,1.111111111,FALSE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,0,0,0,0,0.008574247
0.1,2.222222222,TRUE,NeighbourhoodCleaningRule,0,0,0.5,0,1,0,1,0,1,0,1,1,0.028016329
0.1,1.111111111,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.019559145
0.1,2.222222222,FALSE,OneSidedSelection,0,0,0.5,0,1,0,1,0,0,0,0,0,0.033747991
0.1,2.222222222,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.012672106
0.1,1.111111111,TRUE,OneSidedSelection,0,0,0.5,0,1,0,1,0,1,0,1,1,0.017451843
0.1,1.111111111,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.008757353
0.1,2.222222222,FALSE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.008499781
0.1,2.222222222,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.016014099
0.1,1.111111111,TRUE,RandomUnderSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.009747585
0.1,1.111111111,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.013777097
0.1,2.222222222,FALSE,TomekLinks,0,0,0.5,0,1,0,1,0,0,0,0,0,0.036488136
0.1,2.222222222,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.02757144
0.1,1.111111111,TRUE,TomekLinks,0,0,0.5,0,1,0,1,0,1,0,1,1,0.023104111
0.1,1.111111111,FALSE,ADASYN,0,0,0.5,0,1,0,1,0,1,0,1,1,0.166452249
0.1,2.222222222,FALSE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.170160294
0.1,2.222222222,TRUE,ADASYN,-0.001568776,-0.001100469,0.5,0.333333333,0.666666667,0.333333333,0.666666667,0,0,0,0,0,0.197688818
0.1,1.111111111,TRUE,ADASYN,0,0,0.5,0,1,0,1,0,1,0,1,1,0.151256005
0.1,1.111111111,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.134228468
0.1,2.222222222,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.129239162
0.1,2.222222222,FALSE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.152780771
0.1,1.111111111,TRUE,RandomOverSampler,0,0,0.5,0,1,0,1,0,0,0,0,0,0.138829629
0.1,1.111111111,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.025535901
0.1,1.111111111,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.0258979
0.1,2.222222222,TRUE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.034936349
0.1,2.222222222,FALSE,SMOTE,0,0,0.5,0,1,0,1,0,0,0,0,0,0.041493893
0.1,1.111111111,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.022924264
0.1,2.222222222,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.027320067
0.1,1.111111111,FALSE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.024134398
0.1,2.222222222,TRUE,SMOTEENN,0,0,0.5,0,1,0,1,0,0,0,0,0,0.045045853
0.1,3.333333333,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.079025825
0.1,3.333333333,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.168945154
0.1,1.111111111,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.02588431
0.1,2.222222222,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.011345545
0.1,1.111111111,FALSE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.028400501
0.1,2.222222222,TRUE,SMOTETomek,0,0,0.5,0,1,0,1,0,0,0,0,0,0.023447355
0.1,4.444444444,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.119899035
0.1,5.555555556,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.109953483
0.1,4.444444444,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.127701124
0.1,5.555555556,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.106384118
0.1,6.666666667,TRUE,None,0,0,0.5,0,1,0,1,0,1,0,1,1,0.126393557
0.1,6.666666667,FALSE,None,0,0,0.5,0,1,0,1,0,0,0,0,0,0.118507147
0.1,3.333333333,TRUE,ClusterCentroids,0,0,0.5,0,1,0,1,0,0,0,0,0,0.002828995
